,year,home,away,home_points,away_points,neutral
49901,2014,south-florida,memphis,73,88,False
49904,2014,temple,memphis,69,79,False
49906,2014,memphis,lemoyne-owen,101,78,False
49908,2014,memphis,south-florida,80,58,False
49910,2014,southern-methodist,memphis,87,72,False
49911,2014,memphis,rutgers,101,69,False
49915,2014,rutgers,memphis,59,64,False
49916,2014,memphis,temple,82,79,False
49920,2014,memphis,southern-methodist,67,58,False
49923,2014,virginia,memphis,78,60,True
49924,2014,texas,mercer,76,73,False
49925,2014,mercer,reinhardt,95,53,False
49926,2014,mercer,seton-hall,77,74,False
49928,2014,mercer,johnson & wales (nc),109,56,False
49929,2014,mercer,yale,81,54,False
49930,2014,ohio,mercer,76,67,False
49931,2014,valparaiso,mercer,108,117,False
49932,2014,oklahoma,mercer,96,82,False
49935,2014,mississippi,mercer,76,79,False
49936,2014,mercer,st. andrews,98,56,False
49938,2014,north-florida,mercer,89,83,False
49939,2014,mercer,south-carolina-upstate,62,60,False
49942,2014,northern-kentucky,mercer,58,74,False
49945,2014,mercer,stetson,87,49,False
49947,2014,south-carolina-upstate,mercer,80,61,False
49950,2014,mercer,northern-kentucky,89,67,False
49952,2014,stetson,mercer,52,73,False
49953,2014,mercer,north-florida,76,79,False
49956,2014,mercer,south-carolina-upstate,78,75,False
49959,2014,tennessee,mercer,83,63,True
49960,2014,miami-fl,st-francis-ny,62,66,False
49962,2014,miami-fl,texas-southern,84,69,False
49968,2014,nebraska,miami-fl,60,49,False
49969,2014,miami-fl,virginia-tech,60,61,False
49970,2014,savannah-state,miami-fl,51,68,False
49973,2014,syracuse,miami-fl,49,44,False
49974,2014,north-carolina,miami-fl,57,63,False
49978,2014,miami-fl,syracuse,52,64,False
49980,2014,miami-fl,norfolk-state,64,49,False
49981,2014,miami-fl,pittsburgh,55,59,False
49982,2014,miami-fl,north-carolina-state,55,56,False
49984,2014,virginia-tech,miami-fl,52,45,False
49985,2014,miami-fl,notre-dame,71,64,False
49987,2014,virginia,miami-fl,65,40,False
49988,2014,north-carolina-state,miami-fl,70,85,False
49990,2014,miami-fl,wake-forest,69,56,False
49991,2014,miami-fl,virginia-tech,57,53,True
49992,2014,north-carolina-state,miami-fl,67,58,True
49993,2014,notre-dame,miami-oh,74,62,False
49995,2014,xavier,miami-oh,77,51,False
49996,2014,miami-oh,wilmington (oh),63,65,False
49999,2014,miami-oh,wright-state,59,56,False
50000,2014,missouri-kansas-city,miami-oh,69,55,False
50001,2014,tennessee-state,miami-oh,64,79,False
50002,2014,miami-oh,southern-illinois,67,65,False
50005,2014,miami-oh,western-michigan,77,78,False
50010,2014,miami-oh,toledo,70,83,False
50012,2014,northern-illinois,miami-oh,53,41,False
50013,2014,ohio,miami-oh,82,75,False
50015,2014,western-michigan,miami-oh,68,57,False
50021,2014,miami-oh,ohio,76,82,False
50023,2014,ohio,miami-oh,63,55,True
50027,2014,michigan-state,portland,82,67,False
50028,2014,michigan-state,virginia-tech,96,77,True
50029,2014,michigan-state,oklahoma,87,76,True
50030,2014,michigan-state,mount-st-marys,98,65,False
50031,2014,michigan-state,north-carolina,65,79,False
50032,2014,michigan-state,oakland,67,63,True
50033,2014,michigan-state,north-florida,78,48,False
50034,2014,texas,michigan-state,78,92,False
50035,2014,michigan-state,new-orleans,101,48,False
50036,2014,penn-state,michigan-state,63,79,False
50038,2014,michigan-state,ohio-state,72,68,False
50039,2014,michigan-state,minnesota,87,75,False
50040,2014,northwestern,michigan-state,40,54,False
50043,2014,michigan-state,michigan,75,80,False
50046,2014,michigan-state,penn-state,82,67,False
50047,2014,wisconsin,michigan-state,60,58,False
50048,2014,michigan-state,northwestern,85,70,False
50049,2014,michigan-state,nebraska,51,60,False
50050,2014,purdue,michigan-state,79,94,False
50051,2014,michigan,michigan-state,79,70,False
50054,2014,ohio-state,michigan-state,69,67,False
50055,2014,michigan-state,northwestern,67,51,True
50056,2014,michigan-state,wisconsin,83,75,True
50057,2014,michigan-state,michigan,69,55,True
50060,2014,michigan-state,virginia,61,59,True
50063,2014,michigan,south-carolina-state,93,59,False
50072,2014,michigan,stanford,68,65,True
50074,2014,minnesota,michigan,60,63,False
50075,2014,michigan,northwestern,74,51,False
50076,2014,nebraska,michigan,70,71,False
50077,2014,michigan,penn-state,80,67,False
50078,2014,wisconsin,michigan,70,77,False
50081,2014,michigan,purdue,75,66,False
50083,2014,michigan,nebraska,79,50,False
50085,2014,ohio-state,michigan,60,70,False
50086,2014,michigan,wisconsin,62,75,False
50088,2014,purdue,michigan,76,77,False
50089,2014,michigan,minnesota,66,56,False
50093,2014,michigan,ohio-state,72,69,True
50095,2014,michigan,wofford,57,40,True
50096,2014,michigan,texas,79,65,True
50097,2014,michigan,tennessee,73,71,True
50099,2014,middle-tennessee,southern,78,75,False
50100,2014,middle-tennessee,north-florida,77,70,False
50104,2014,murray-state,middle-tennessee,62,80,False
50105,2014,middle-tennessee,south-alabama,65,55,False
50107,2014,middle-tennessee,fisk,115,65,False
50108,2014,mississippi,middle-tennessee,72,63,False
50109,2014,middle-tennessee,tennessee temple,102,52,False
50113,2014,tennessee-state,middle-tennessee,66,74,False
50115,2014,middle-tennessee,texas-el-paso,54,63,False
50116,2014,middle-tennessee,texas-san-antonio,80,58,False
50117,2014,tulsa,middle-tennessee,58,53,False
50118,2014,north-texas,middle-tennessee,63,70,False
50120,2014,middle-tennessee,old-dominion,64,48,False
50123,2014,middle-tennessee,tulane,71,44,False
50124,2014,middle-tennessee,southern-mississippi,81,64,False
50128,2014,middle-tennessee,rice,65,41,False
50130,2014,middle-tennessee,old-dominion,62,48,True
50131,2014,tulsa,middle-tennessee,76,69,True
50134,2014,milwaukee,san-jose-state,64,61,True
50136,2014,northern-illinois,milwaukee,69,82,False
50138,2014,tennessee-tech,milwaukee,63,70,False
50139,2014,milwaukee,judson,89,56,False
50140,2014,missouri-kansas-city,milwaukee,79,84,False
50141,2014,milwaukee,northern-iowa,83,72,False
50143,2014,wisconsin,milwaukee,78,52,False
50144,2014,northeastern,milwaukee,62,59,True
50146,2014,milwaukee,youngstown-state,82,76,False
50148,2014,oakland,milwaukee,75,84,False
50151,2014,valparaiso,milwaukee,75,62,False
50152,2014,wright-state,milwaukee,73,57,False
50154,2014,milwaukee,wright-state,68,64,False
50155,2014,milwaukee,oakland,86,64,False
50157,2014,milwaukee,valparaiso,62,77,False
50158,2014,youngstown-state,milwaukee,88,83,False
50163,2014,milwaukee,valparaiso,74,57,True
50165,2014,wright-state,milwaukee,63,69,False
50166,2014,villanova,milwaukee,73,53,True
50168,2014,minnesota,montana,84,58,False
50169,2014,richmond,minnesota,59,74,False
50171,2014,minnesota,wofford,79,57,False
50172,2014,syracuse,minnesota,75,67,True
50174,2014,chaminade,minnesota,68,83,False
50176,2014,minnesota,new-orleans,80,65,False
50177,2014,minnesota,south-dakota-state,75,59,False
50178,2014,minnesota,nebraska-omaha,92,79,False
50179,2014,minnesota,texas-am-corpus-christi,65,44,False
50181,2014,minnesota,purdue,82,79,False
50182,2014,penn-state,minnesota,65,68,False
50184,2014,minnesota,ohio-state,63,53,False
50186,2014,minnesota,wisconsin,81,68,False
50187,2014,nebraska,minnesota,82,78,False
50188,2014,minnesota,northwestern,54,55,False
50189,2014,purdue,minnesota,77,74,False
50191,2014,wisconsin,minnesota,78,70,False
50192,2014,northwestern,minnesota,48,54,False
50194,2014,ohio-state,minnesota,64,46,False
50197,2014,minnesota,penn-state,81,63,False
50198,2014,minnesota,penn-state,63,56,True
50199,2014,wisconsin,minnesota,83,57,True
50201,2014,minnesota,saint-marys-ca,63,55,False
50202,2014,minnesota,southern-mississippi,81,73,False
50204,2014,minnesota,southern-methodist,65,63,True
50205,2014,mississippi-state,prairie-view,71,56,False
50207,2014,mississippi-state,mississippi-valley-state,94,72,False
50208,2014,utah-state,mississippi-state,87,68,False
50211,2014,mississippi-state,texas-christian,61,71,False
50212,2014,mississippi-state,southeastern-louisiana,68,62,True
50215,2014,mississippi-state,south-florida,71,66,True
50216,2014,nevada-las-vegas,mississippi-state,82,66,True
50219,2014,mississippi-state,mississippi,76,72,False
50221,2014,mississippi-state,texas-am,81,72,False
50223,2014,mississippi,mississippi-state,82,63,False
50225,2014,vanderbilt,mississippi-state,55,49,False
50226,2014,texas-am,mississippi-state,72,52,False
50232,2014,mississippi-state,tennessee,68,75,False
50233,2014,missouri,mississippi-state,85,66,False
50235,2014,mississippi-state,south-carolina,62,74,False
50236,2014,mississippi-state,vanderbilt,82,68,True
50237,2014,mississippi,mississippi-state,78,66,True
50238,2014,oklahoma-state,mississippi-valley-state,117,62,False
50239,2014,texas-am,mississippi-valley-state,91,67,False
50240,2014,mississippi-valley-state,champion baptist,108,48,False
50242,2014,mississippi,mississippi-valley-state,111,82,False
50244,2014,monmouth,mississippi-valley-state,81,79,False
50246,2014,mississippi-valley-state,tougaloo,89,81,False
50247,2014,northwestern,mississippi-valley-state,86,64,False
50248,2014,washington,mississippi-valley-state,95,80,False
50249,2014,washington-state,mississippi-valley-state,85,48,False
50250,2014,mississippi-valley-state,selma university,99,87,True
50255,2014,mississippi-valley-state,southern,72,64,False
50256,2014,texas-southern,mississippi-valley-state,94,56,False
50257,2014,prairie-view,mississippi-valley-state,72,81,False
50263,2014,southern,mississippi-valley-state,83,74,False
50264,2014,mississippi-valley-state,texas-southern,65,73,False
50265,2014,mississippi-valley-state,prairie-view,75,69,False
50269,2014,prairie-view,mississippi-valley-state,79,63,True
50270,2014,mississippi,troy,69,54,False
50273,2014,mississippi,north-carolina-at,84,50,False
50275,2014,mississippi,penn-state,79,76,True
50277,2014,mississippi,oregon,105,115,False
50281,2014,western-kentucky,mississippi,74,79,False
50286,2014,south-carolina,mississippi,74,75,False
50287,2014,vanderbilt,mississippi,52,63,False
50289,2014,tennessee,mississippi,86,70,False
50290,2014,mississippi,south-carolina,75,71,False
50292,2014,mississippi,missouri,91,88,False
50298,2014,texas-am,mississippi,71,60,False
50300,2014,mississippi,vanderbilt,65,62,False
50303,2014,missouri-kansas-city,emporia state,76,81,False
50305,2014,nebraska-omaha,missouri-kansas-city,101,71,False
50306,2014,tennessee-martin,missouri-kansas-city,67,79,False
50310,2014,missouri-kansas-city,youngstown-state,88,80,False
50313,2014,wright-state,missouri-kansas-city,61,49,False
50314,2014,missouri-kansas-city,south-dakota-state,60,65,False
50316,2014,seattle,missouri-kansas-city,84,95,False
50318,2014,missouri-kansas-city,texas-pan-american,66,78,False
50319,2014,missouri-kansas-city,new-mexico-state,68,66,False
50320,2014,utah-valley,missouri-kansas-city,66,48,False
50322,2014,southeast-missouri-state,missouri-kansas-city,91,81,False
50325,2014,new-mexico-state,missouri-kansas-city,71,48,False
50326,2014,texas-pan-american,missouri-kansas-city,68,59,False
50328,2014,missouri-kansas-city,utah-valley,74,56,False
50330,2014,missouri-kansas-city,seattle,82,73,False
50333,2014,old-dominion,missouri-state,67,79,False
50334,2014,missouri-state,tulsa,96,93,False
50338,2014,missouri-state,texas-am,73,67,True
50339,2014,virginia,missouri-state,83,63,True
50340,2014,missouri-state,cameron,81,57,False
50341,2014,oral-roberts,missouri-state,67,70,False
50344,2014,missouri-state,southeast-missouri-state,81,78,False
50348,2014,missouri-state,wichita-state,69,72,False
50350,2014,northern-iowa,missouri-state,94,89,False
50352,2014,missouri-state,southern-illinois,69,63,False
50356,2014,southern-illinois,missouri-state,72,54,False
50358,2014,missouri-state,northern-iowa,58,60,False
50362,2014,wichita-state,missouri-state,68,45,False
50364,2014,wichita-state,missouri-state,67,42,True
50365,2014,missouri-state,murray-state,63,66,False
50366,2014,missouri,southeastern-louisiana,89,53,False
50367,2014,missouri,southern-illinois,72,59,False
50371,2014,missouri,northwestern,78,67,True
50372,2014,missouri,nevada,83,70,True
50373,2014,missouri,west-virginia,80,71,False
50374,2014,missouri,ucla,80,71,False
50375,2014,missouri,western-michigan,66,60,False
50377,2014,north-carolina-state,missouri,64,68,False
50381,2014,vanderbilt,missouri,78,75,False
50384,2014,missouri,south-carolina,82,74,False
50390,2014,missouri,tennessee,75,70,False
50391,2014,missouri,vanderbilt,67,64,False
50395,2014,missouri,texas-am,57,56,False
50396,2014,tennessee,missouri,72,45,False
50397,2014,missouri,texas-am,91,83,True
50400,2014,missouri,southern-mississippi,63,71,False
50402,2014,monmouth,pennsylvania,73,79,False
50403,2014,seton-hall,monmouth,82,66,False
50404,2014,st-johns-ny,monmouth,64,54,False
50405,2014,penn-state,monmouth,84,52,False
50407,2014,monmouth,north-carolina-at,76,61,False
50408,2014,monmouth,rider,83,89,False
50410,2014,st-francis-ny,monmouth,58,73,False
50413,2014,monmouth,wagner,52,59,False
50414,2014,monmouth,siena,63,59,False
50415,2014,monmouth,quinnipiac,77,94,False
50416,2014,niagara,monmouth,74,85,False
50418,2014,quinnipiac,monmouth,70,61,False
50421,2014,rider,monmouth,77,71,False
50425,2014,saint-peters,monmouth,61,50,False
50429,2014,monmouth,saint-peters,51,61,False
50430,2014,monmouth,niagara,75,50,False
50431,2014,siena,monmouth,70,54,False
50432,2014,rider,monmouth,71,60,True
50439,2014,wyoming,montana-state,79,54,False
50440,2014,montana-state,walla walla,109,54,False
50441,2014,portland,montana-state,69,72,False
50442,2014,montana-state,southwestern christian,109,79,False
50443,2014,texas-el-paso,montana-state,70,55,False
50444,2014,montana-state,sacramento-state,70,55,False
50445,2014,montana-state,northern-arizona,68,66,False
50446,2014,portland-state,montana-state,76,79,False
50448,2014,montana-state,northern-colorado,70,55,False
50449,2014,montana-state,north-dakota,69,72,False
50450,2014,weber-state,montana-state,86,57,False
50452,2014,southern-utah,montana-state,52,54,False
50453,2014,montana-state,montana,66,70,False
50455,2014,montana-state,portland-state,69,64,False
50456,2014,north-dakota,montana-state,70,78,False
50457,2014,northern-colorado,montana-state,83,73,False
50459,2014,montana-state,weber-state,68,86,False
50460,2014,montana-state,southern-utah,77,72,False
50461,2014,montana,montana-state,53,50,False
50462,2014,northern-arizona,montana-state,61,48,False
50463,2014,sacramento-state,montana-state,84,59,False
50465,2014,south-dakota-state,montana,69,77,False
50466,2014,montana,san-francisco,74,75,False
50467,2014,washington,montana,83,79,False
50470,2014,montana,saint martin's,73,57,False
50471,2014,montana,montana western,91,74,False
50473,2014,montana,northern-arizona,65,73,False
50474,2014,montana,sacramento-state,82,70,False
50476,2014,portland-state,montana,81,78,False
50477,2014,montana,north-dakota,84,71,False
50478,2014,montana,northern-colorado,73,84,False
50480,2014,weber-state,montana,68,63,False
50481,2014,southern-utah,montana,61,69,False
50483,2014,montana,portland-state,82,76,False
50485,2014,northern-colorado,montana,89,86,False
50486,2014,north-dakota,montana,74,69,False
50487,2014,montana,weber-state,68,57,False
50489,2014,montana,southern-utah,82,54,False
50491,2014,sacramento-state,montana,55,70,False
50492,2014,northern-arizona,montana,67,47,False
50493,2014,portland-state,montana,70,63,True
50494,2014,morehead-state,mid-continent,107,60,False
50496,2014,xavier,morehead-state,79,56,False
50498,2014,northern-kentucky,morehead-state,61,74,False
50499,2014,ucla,morehead-state,81,70,False
50500,2014,nevada,morehead-state,58,63,False
50503,2014,morehead-state,wright-state,74,69,False
50504,2014,southern-mississippi,morehead-state,74,60,False
50506,2014,morehead-state,south-dakota,120,83,False
50507,2014,tennessee,morehead-state,82,67,False
50508,2014,morehead-state,asbury,102,68,False
50509,2014,southern-illinois-edwardsville,morehead-state,63,70,False
50512,2014,morehead-state,southeast-missouri-state,80,67,False
50513,2014,morehead-state,tennessee-martin,82,75,False
50515,2014,tennessee-state,morehead-state,74,80,False
50520,2014,tennessee-tech,morehead-state,53,79,False
50522,2014,murray-state,morehead-state,69,58,False
50523,2014,morehead-state,tennessee-state,68,70,False
50524,2014,morehead-state,tennessee-tech,84,91,False
50525,2014,morehead-state,tennessee-tech,76,61,True
50528,2014,ohio-state,morgan-state,89,50,False
50529,2014,towson,morgan-state,95,75,False
50530,2014,morgan-state,san-diego,61,68,False
50531,2014,morgan-state,ohio,62,65,False
50533,2014,vanderbilt,morgan-state,75,66,True
50539,2014,oregon,morgan-state,97,76,False
50541,2014,morgan-state,south-carolina-state,73,56,False
50542,2014,norfolk-state,morgan-state,70,87,False
50544,2014,north-carolina-at,morgan-state,68,67,False
50545,2014,north-carolina-central,morgan-state,53,52,False
50548,2014,morgan-state,norfolk-state,53,64,False
50558,2014,north-carolina-central,morgan-state,71,62,True
50559,2014,west-virginia,mount-st-marys,77,62,False
50560,2014,villanova,mount-st-marys,90,59,False
50569,2014,penn-state,mount-st-marys,92,82,False
50570,2014,texas-tech,mount-st-marys,100,69,False
50571,2014,norfolk-state,mount-st-marys,84,104,False
50573,2014,mount-st-marys,st-francis-ny,88,82,False
50574,2014,mount-st-marys,wagner,89,80,False
50575,2014,mount-st-marys,robert-morris,69,77,False
50576,2014,saint-francis-pa,mount-st-marys,77,83,False
50580,2014,sacred-heart,mount-st-marys,60,73,False
50582,2014,robert-morris,mount-st-marys,69,61,False
50584,2014,wagner,mount-st-marys,71,66,False
50586,2014,mount-st-marys,sacred-heart,65,72,False
50587,2014,mount-st-marys,saint-francis-pa,78,55,False
50588,2014,mount-st-marys,st-francis-ny,72,71,False
50589,2014,wagner,mount-st-marys,72,77,False
50590,2014,robert-morris,mount-st-marys,71,88,False
50592,2014,valparaiso,murray-state,77,74,False
50593,2014,murray-state,brescia,97,69,False
50594,2014,old-dominion,murray-state,70,60,False
50595,2014,murray-state,bethel (tn),91,64,False
50598,2014,saint-marys-ca,murray-state,89,64,False
50601,2014,murray-state,southern-illinois,73,65,False
50602,2014,western-kentucky,murray-state,71,64,False
50604,2014,murray-state,southeast-missouri-state,82,75,False
50605,2014,murray-state,tennessee-martin,91,77,False
50609,2014,southern-illinois-edwardsville,murray-state,67,60,False
50610,2014,murray-state,tennessee-tech,92,53,False
50614,2014,tennessee-state,murray-state,65,73,False
50615,2014,murray-state,southern-illinois-edwardsville,82,72,False
50618,2014,tennessee-martin,murray-state,72,86,False
50619,2014,southeast-missouri-state,murray-state,118,115,False
50622,2014,murray-state,nebraska-omaha,86,62,False
50623,2014,murray-state,towson,85,73,False
50624,2014,murray-state,pacific,98,75,False
50625,2014,murray-state,yale,65,57,False
50626,2014,towson,navy,72,45,False
50627,2014,saint-francis-pa,navy,60,57,False
50628,2014,navy,goucher,98,47,False
50630,2014,virginia,navy,67,42,False
50635,2014,northern-kentucky,navy,72,65,False
50656,2014,northern-illinois,nebraska-omaha,66,68,False
50659,2014,nevada-las-vegas,nebraska-omaha,73,70,False
50660,2014,nebraska-omaha,south-carolina-state,91,59,False
50662,2014,south-carolina-state,nebraska-omaha,67,83,False
50663,2014,nebraska-omaha,iowa wesleyan,86,36,False
50664,2014,nebraska-omaha,waldorf,100,66,False
50666,2014,nevada,nebraska-omaha,80,82,False
50668,2014,nebraska-omaha,seattle,76,69,False
50671,2014,western-illinois,nebraska-omaha,79,72,False
50672,2014,north-dakota-state,nebraska-omaha,91,69,False
50673,2014,south-dakota-state,nebraska-omaha,71,80,False
50675,2014,nebraska-omaha,south-dakota,77,73,False
50678,2014,nebraska-omaha,peru state,86,62,False
50679,2014,nebraska-omaha,western-illinois,71,60,False
50680,2014,nebraska-omaha,south-dakota-state,60,77,False
50681,2014,nebraska-omaha,north-dakota-state,59,75,False
50682,2014,south-dakota,nebraska-omaha,87,86,False
50686,2014,nebraska-omaha,north-dakota,91,75,False
50689,2014,nebraska,western-illinois,62,47,False
50690,2014,nebraska,south-carolina-state,83,57,False
50694,2014,nebraska,northern-illinois,63,58,False
50701,2014,ohio-state,nebraska,84,53,False
50703,2014,purdue,nebraska,70,64,False
50704,2014,nebraska,ohio-state,68,62,False
50705,2014,penn-state,nebraska,58,54,False
50709,2014,northwestern,nebraska,49,53,False
50712,2014,nebraska,penn-state,80,67,False
50713,2014,nebraska,purdue,76,57,False
50715,2014,nebraska,northwestern,54,47,False
50717,2014,nebraska,wisconsin,77,68,False
50718,2014,ohio-state,nebraska,71,67,True
50720,2014,nevada-las-vegas,portland-state,67,48,False
50725,2014,nevada-las-vegas,tennessee-martin,85,55,False
50727,2014,southern-utah,nevada-las-vegas,51,73,False
50728,2014,nevada-las-vegas,radford,81,62,False
50729,2014,nevada-las-vegas,sacred-heart,82,50,False
50730,2014,nevada-las-vegas,santa-clara,92,71,True
50735,2014,nevada-las-vegas,nevada,71,74,False
50736,2014,new-mexico,nevada-las-vegas,73,76,False
50737,2014,san-diego-state,nevada-las-vegas,63,52,False
50738,2014,nevada-las-vegas,utah-state,62,42,False
50740,2014,san-jose-state,nevada-las-vegas,46,70,False
50743,2014,nevada-las-vegas,wyoming,48,46,False
50744,2014,utah-state,nevada-las-vegas,62,73,False
50745,2014,nevada-las-vegas,new-mexico,56,68,False
50749,2014,nevada-las-vegas,san-diego-state,64,73,False
50750,2014,nevada,nevada-las-vegas,76,72,False
50751,2014,nevada-las-vegas,wyoming,71,67,False
50752,2014,san-diego-state,nevada-las-vegas,59,51,True
50753,2014,nevada,pacific,78,80,False
50755,2014,san-francisco,nevada,90,92,False
50759,2014,ucla,nevada,105,84,True
50766,2014,san-jose-state,nevada,50,62,False
50767,2014,nevada,wyoming,61,58,False
50769,2014,nevada,utah-state,62,54,False
50772,2014,wyoming,nevada,64,62,False
50775,2014,utah-state,nevada,83,75,False
50776,2014,san-diego-state,nevada,73,58,False
50778,2014,new-mexico,nevada,90,72,False
50779,2014,nevada,san-jose-state,64,66,False
50781,2014,nevada,new-mexico,58,72,False
50785,2014,new-hampshire,suffolk,94,70,False
50787,2014,new-hampshire,njit,63,71,False
50792,2014,yale,new-hampshire,71,61,False
50793,2014,new-hampshire,stony-brook,48,67,False
50795,2014,rhode-island,new-hampshire,62,45,False
50796,2014,towson,new-hampshire,72,64,False
50797,2014,new-hampshire,sacred-heart,53,66,False
50802,2014,vermont,new-hampshire,57,40,False
50807,2014,stony-brook,new-hampshire,69,73,False
50810,2014,new-hampshire,vermont,44,79,False
50814,2014,vermont,new-hampshire,77,60,True
50815,2014,western-michigan,new-mexico-state,70,64,True
50816,2014,new-mexico-state,tennessee-state,70,55,True
50818,2014,new-mexico-state,texas-el-paso,86,73,False
50819,2014,new-mexico-state,northern-colorado,67,63,False
50820,2014,texas-el-paso,new-mexico-state,68,77,False
50822,2014,new-mexico-state,prairie-view,91,60,False
50824,2014,new-mexico-state,new-mexico,70,79,False
50828,2014,new-mexico,new-mexico-state,61,67,False
50829,2014,new-mexico-state,northern new mexico,97,47,False
50830,2014,new-mexico-state,south-alabama,82,64,False
50832,2014,new-mexico-state,seattle,96,87,False
50836,2014,new-mexico-state,texas-pan-american,90,78,False
50838,2014,new-mexico-state,utah-valley,72,49,False
50840,2014,seattle,new-mexico-state,77,92,False
50843,2014,texas-pan-american,new-mexico-state,61,78,False
50844,2014,utah-valley,new-mexico-state,66,61,False
50847,2014,new-mexico-state,seattle,70,68,True
50850,2014,san-diego-state,new-mexico-state,73,69,True
50856,2014,new-mexico,san-diego,73,66,False
50864,2014,wyoming,new-mexico,69,72,False
50865,2014,san-jose-state,new-mexico,65,69,False
50870,2014,utah-state,new-mexico,65,78,False
50871,2014,new-mexico,san-jose-state,72,47,False
50872,2014,new-mexico,wyoming,66,61,False
50876,2014,new-mexico,san-diego-state,58,44,False
50877,2014,new-mexico,utah-state,67,58,False
50880,2014,san-diego-state,new-mexico,51,48,False
50883,2014,new-mexico,san-diego-state,64,58,True
50884,2014,stanford,new-mexico,58,53,True
50885,2014,new-orleans,millsaps,81,45,False
50890,2014,new-orleans,champion baptist,101,38,False
50891,2014,texas-el-paso,new-orleans,69,71,False
50893,2014,nicholls-state,new-orleans,88,83,False
50898,2014,new-orleans,sam-houston-state,70,77,False
50900,2014,texas-am-corpus-christi,new-orleans,62,70,False
50901,2014,southeastern-louisiana,new-orleans,85,90,False
50902,2014,oral-roberts,new-orleans,79,59,False
50904,2014,new-orleans,nicholls-state,70,64,False
50906,2014,new-orleans,southeastern-louisiana,67,58,False
50907,2014,new-orleans,stephen-f-austin,63,103,False
50908,2014,new-orleans,northwestern-state,71,84,False
50910,2014,sam-houston-state,new-orleans,80,61,False
50911,2014,seton-hall,niagara,83,72,False
50913,2014,south-carolina-upstate,niagara,83,74,True
50914,2014,western-carolina,niagara,98,90,True
50916,2014,pennsylvania,niagara,85,66,False
50917,2014,northwestern-state,niagara,107,100,False
50919,2014,niagara,siena,71,84,False
50920,2014,niagara,saint-peters,61,56,False
50922,2014,niagara,st-bonaventure,72,74,False
50924,2014,rider,niagara,85,83,False
50927,2014,niagara,rider,78,90,False
50929,2014,quinnipiac,niagara,85,71,False
50932,2014,siena,niagara,66,62,False
50939,2014,niagara,quinnipiac,88,90,False
50941,2014,saint-peters,niagara,71,67,False
50943,2014,quinnipiac,niagara,89,80,True
50945,2014,north-texas,nicholls-state,92,78,False
50946,2014,troy,nicholls-state,77,62,False
50948,2014,nicholls-state,texas-san-antonio,79,73,False
50949,2014,nicholls-state,loyola (la),87,62,False
50950,2014,san-francisco,nicholls-state,77,48,False
50954,2014,nicholls-state,southeastern-louisiana,64,61,False
50956,2014,sam-houston-state,nicholls-state,88,61,False
50958,2014,nicholls-state,texas-am-corpus-christi,67,70,False
50960,2014,nicholls-state,oral-roberts,73,72,False
50962,2014,stephen-f-austin,nicholls-state,93,64,False
50963,2014,northwestern-state,nicholls-state,86,73,False
50965,2014,southeastern-louisiana,nicholls-state,71,66,False
50970,2014,texas-am-corpus-christi,nicholls-state,58,44,False
50971,2014,nicholls-state,southeastern-louisiana,71,64,True
50972,2014,northwestern-state,nicholls-state,88,72,True
50973,2014,tulane,njit,75,64,False
50983,2014,seton-hall,njit,71,55,False
50986,2014,st-francis-ny,njit,77,65,False
50989,2014,saint-francis-pa,njit,56,64,False
50990,2014,njit,city college of new york,99,60,False
50991,2014,north-carolina-central,njit,71,55,False
50992,2014,north-carolina-at,njit,88,82,False
50993,2014,pennsylvania,njit,89,74,False
50997,2014,njit,wheelock,110,46,False
50998,2014,njit,maine-fort kent,84,45,False
51000,2014,njit,fisher college,99,67,False
51001,2014,njit,north-carolina-central,62,81,False
51002,2014,texas-southern,norfolk-state,95,83,False
51003,2014,norfolk-state,newberry,115,95,False
51004,2014,norfolk-state,virginia union,92,84,False
51006,2014,norfolk-state,north-carolina-asheville,80,78,True
51008,2014,norfolk-state,stillman,105,83,True
51013,2014,seattle,norfolk-state,70,67,True
51014,2014,virginia,norfolk-state,66,56,False
51021,2014,south-carolina-state,norfolk-state,73,61,False
51022,2014,savannah-state,norfolk-state,49,56,False
51031,2014,norfolk-state,north-carolina-central,70,76,False
51033,2014,norfolk-state,savannah-state,57,47,True
51034,2014,north-carolina-central,norfolk-state,68,45,True
51037,2014,western-carolina,north-carolina-asheville,74,67,False
51041,2014,rhode-island,north-carolina-asheville,73,56,False
51044,2014,north-carolina-asheville,bluefield college (va),92,56,False
51045,2014,south-carolina-upstate,north-carolina-asheville,63,73,False
51046,2014,north-carolina-asheville,virginia intermont,83,58,False
51047,2014,north-carolina-asheville,north-carolina-wilmington,75,61,False
51048,2014,north-carolina-asheville,montreat,80,41,False
51049,2014,north-carolina-asheville,ohio,70,79,False
51051,2014,north-carolina-asheville,presbyterian,84,70,False
51054,2014,north-carolina-asheville,winthrop,81,66,False
51056,2014,north-carolina-asheville,virginia-military-institute,105,109,False
51060,2014,radford,north-carolina-asheville,102,92,False
51061,2014,presbyterian,north-carolina-asheville,72,71,False
51064,2014,winthrop,north-carolina-asheville,107,100,False
51066,2014,north-carolina-asheville,radford,96,87,True
51067,2014,winthrop,north-carolina-asheville,80,79,True
51068,2014,north-carolina-at,greensboro,91,64,False
51069,2014,utah-valley,north-carolina-at,78,71,False
51070,2014,rhode-island,north-carolina-at,72,59,False
51075,2014,north-carolina-at,wright-state,62,59,False
