"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2018,"Boston University",52.8086600351083,268,20.1331700040024,73,29.5928500496524,220,29.959040374488,91
2018,"Bowling Green",52.3300438596491,245,16.8128822411068,271,26.5004616805171,73,31.9627192982456,142
2018,"Bradley",47.7299185098952,39,20.3004850348989,63,28.982898289829,194,35.5646100116414,229
2018,"Brown",54.4333333333333,310,19.3288310876375,115,26.6666666666667,79,40,300
2018,"Bryant",57.5790037493305,347,17.8047592619859,217,34.0996168582375,338,32.9941081949652,170
2018,"Bucknell",47.8484565014032,41,17.0436305267766,258,27.5208491281274,117,34.5182413470533,212
2018,"Buffalo",48.8201982067013,66,18.1237850680362,193,29.1187739463602,202,39.5469561113733,297
2018,"Butler",51.8935516888434,227,19.4759794576704,106,24.5887445887446,30,35.2610030706244,226
2018,"Cal Poly",53.1959378733572,278,16.2784417411401,300,29.5336787564767,215,34.5878136200717,214
2018,"Cal St. Bakersfield",50.4898530440868,154,19.2225603458959,120,28.6184210526316,174,44.6466060181945,339
2018,"Cal St. Fullerton",48.1989708404803,44,18.2393140122938,185,28.9400921658986,192,35.1629502572899,224
2018,"Cal St. Northridge",52.5909932140654,261,16.4212310626126,289,32.731137088204,320,32.8192473781616,165
2018,"California",54.5298165137615,312,19.7016252700707,91,30.561122244489,255,38.3600917431193,282
2018,"Campbell",51.9546742209632,231,17.3471546435371,243,26.5129682997118,74,32.4645892351275,158
2018,"Canisius",50.464989059081,151,21.5983887601985,22,30.3717135086129,249,37.199124726477,261
2018,"Central Arkansas",50.9159229685298,177,19.0106862216261,129,33.1306990881459,324,37.8581493658995,270
2018,"Central Connecticut",51.2352309344791,195,16.6251039068994,279,28.2801418439716,157,30.0751879699248,96
2018,"Central Michigan",52.5176233635448,257,17.8795738919069,212,30.9749784296808,276,27.2406847935549,40
2018,"Charleston Southern",53.9189189189189,295,22.0638086399031,12,28.149829738933,150,35.0675675675676,218
2018,"Charlotte",54.7197640117994,317,17.579370237631,227,28.8082901554404,181,31.740412979351,135
2018,"Chattanooga",55.2780930760499,327,19.2128839339322,121,27.6859504132231,127,27.9228149829739,46
2018,"Chicago St.",59.0959821428571,350,18.1662186123663,187,34.572864321608,340,41.2388392857143,316
2018,"Cincinnati",43.2877406281662,2,21.6085551380751,20,28.2090699461952,156,26.7983789260385,33
2018,"Clemson",47.2208558780128,29,17.3613300544381,241,26.2910798122066,68,27.1519921298574,39
2018,"Cleveland St.",52.9544316474712,271,19.501648101239,102,33.1601731601732,325,31.0465698547822,119
2018,"Coastal Carolina",49.5692307692308,104,17.9625448597143,204,28.4323271665044,163,40.1846153846154,305
2018,"Colgate",53.1674208144796,277,19.4938122266679,105,27.555988315482,120,29.2986425339367,70
2018,"College of Charleston",49.8612652608213,120,17.7832321255941,219,27.9344858962693,139,32.0754716981132,144
2018,"Colorado",49.2666317443688,90,15.0634029293653,330,26.2626262626263,67,33.9968569931901,199
2018,"Colorado St.",53.7156704361874,291,17.3774171752763,239,28.0828082808281,149,35.8642972536349,233
2018,"Columbia",54.1935483870968,303,18.1658168235349,188,29.3668122270742,209,32,143
2018,"Connecticut",51.0775862068966,187,18.3299155678264,178,32.7160493827161,319,33.8900862068966,196
2018,"Coppin St.",49.2092778070638,85,17.9167359609734,208,31.9292333614153,304,37.5856615709014,265
2018,"Cornell",53.2729398012858,283,15.7455074656529,314,30.2724520686176,245,28.8135593220339,61
2018,"Creighton",50.1231527093596,138,15.8147415984185,313,24.5686113393591,29,24.8275862068966,13
2018,"Dartmouth",54.4846050870147,311,18.1409740177171,191,27.2289156626506,104,25.6358768406961,19
2018,"Davidson",51.2048192771084,193,16.167276192882,303,23.3754512635379,18,29.5728368017525,79
2018,"Dayton",54.4159544159544,308,18.3934200858044,175,27.5621890547264,121,29.2307692307692,67
2018,"DePaul",52.0134228187919,234,20.1601082421919,72,28.0555555555556,148,32.3266219239374,150
2018,"Delaware",52.9034059184813,270,14.863987300671,334,26.2062440870388,66,29.5924064768286,80
2018,"Delaware St.",55.8755090168703,333,18.1536064960473,190,33.7560975609756,335,35.7766143106457,232
2018,"Denver",51.2836568566061,196,15.6917219735556,317,24.9224405377456,35,37.0068879148403,258
2018,"Detroit",56.7152103559871,342,17.236100054002,249,31.3931297709924,293,37.4865156418554,263
2018,"Drake",51.6049382716049,215,16.9340750029474,262,27.93867120954,140,24.4938271604938,9
2018,"Drexel",52.2361809045226,240,15.6442799224396,318,30.7426597582038,267,30.6030150753769,109
2018,"Duke",46.3832487309645,13,17.2736049614055,247,29.9658703071672,236,22.2504230118443,1
2018,"Duquesne",50.7622811970638,169,18.4185747422089,171,28.8515406162465,183,36.4201016374929,242
2018,"East Carolina",51.4657079646018,207,17.2182896498948,250,32.4675324675325,315,31.0840707964602,120
2018,"East Tennessee St.",47.1207087486157,26,20.5860492353431,48,27.6975361087511,128,33.4440753045404,181
2018,"Eastern Illinois",52.0414572864322,235,19.2677729708788,117,29.9481865284974,234,33.3542713567839,177
2018,"Eastern Kentucky",55.3153153153153,329,19.1006567401132,124,31.9415448851775,306,35.015015015015,217
2018,"Eastern Michigan",47.4647887323944,32,20.10735893431,74,32.6584507042254,318,31.6056338028169,131
2018,"Eastern Washington",50.9589770911028,181,16.8964710109032,265,25.044404973357,38,35.4288758657432,228
2018,"Elon",52.4581589958159,251,14.2430972782108,347,28.9219982471516,190,23.5878661087866,5
2018,"Evansville",49.7162673392182,113,20.921952295428,38,26.1811023622047,64,33.1021437578815,172
2018,"FIU",50.5360333531864,157,19.824371466378,86,27.4209012464046,111,34.7826086956522,216
2018,"Fairfield",52.4922918807811,254,18.8373015668554,144,27.1171941830624,101,36.7934224049332,251
2018,"Fairleigh Dickinson",51.5932792584009,214,19.3445166294968,113,35.0293542074364,344,35.9212050984936,234
2018,"Florida",48.6382322713258,61,19.9980852897063,78,30.5764411027569,256,32.3227132579651,149
2018,"Florida A&M",53.6492650785606,289,18.7183097837436,155,36.5553602811951,350,36.2392295995945,239
2018,"Florida Atlantic",49.1872366044551,83,16.5358212917662,283,27.5121951219512,116,32.6309452137267,162
2018,"Florida Gulf Coast",49.869041382923,122,18.8947225635543,140,26.8231349538977,86,35.1492928234678,221
2018,"Florida St.",48.3560356975106,50,19.3524740378742,112,29.7872340425532,229,32.3626115547205,152
2018,"Fordham",52.2727272727273,242,21.0753203209197,35,32.843137254902,322,30.379746835443,103
2018,"Fort Wayne",53.8439472174412,293,19.8329366745998,85,26.5913757700205,77,29.718875502008,83
2018,"Fresno St.",49.5995070856439,107,18.7968792360755,147,24.5667686034658,28,39.0018484288355,290
2018,"Furman",50.1402131239484,139,20.554819543137,49,28.544776119403,168,29.8934380257992,89
2018,"Gardner Webb",50.42194092827,150,17.1466911856067,255,27.2727272727273,106,37.251356238698,262
2018,"George Mason",52.0561685055166,236,16.0729266298685,305,26.6998341625207,82,30.7923771313942,114
2018,"George Washington",51.3749338974088,202,17.098022183998,256,30,238,28.1332628239027,49
2018,"Georgetown",50.8288770053476,175,17.045807782519,257,26.032315978456,60,28.2887700534759,51
2018,"Georgia",45.6455696202532,7,14.5320773901669,342,28.8553259141494,184,27.6962025316456,44
2018,"Georgia Southern",49.7214484679666,114,20.3497908046109,61,31.9335083114611,305,35.1532033426184,222
2018,"Georgia St.",47.0747562296858,24,20.5863554258719,47,33.3605887162715,329,38.569880823402,285
2018,"Georgia Tech",49.2183137911781,86,18.863177602902,143,30.6197964847364,258,31.7699609156896,137
2018,"Gonzaga",47.1074380165289,25,17.412768725902,237,23.1381055676067,16,29.0633608815427,65
2018,"Grambling St.",49.0857142857143,76,20.1868864093364,71,30.4995617879053,252,42.9142857142857,332
2018,"Grand Canyon",44.26318651441,3,21.4689325941805,25,28.280358598207,158,39.1517128874388,293
2018,"Green Bay",50.9215376513955,178,17.7845642557205,218,30.9440559440559,274,31.3849394418115,127
2018,"Hampton",48.859126984127,68,16.8918741911653,266,29.7021943573668,225,35.6646825396825,231
2018,"Hartford",51.1325966850829,190,18.0851431932734,196,28.5198555956679,165,33.4254143646409,180
2018,"Harvard",49.0384615384615,75,18.4029702203231,173,23.0842911877395,15,35.15625,223
2018,"Hawaii",49.9004644990046,125,19.8557117321022,84,24.5283018867925,27,38.6861313868613,287
2018,"High Point",50.1059322033898,137,20.4091590283344,55,28.9265536723164,191,40.0423728813559,302
2018,"Hofstra",54.2348955392434,305,16.3362908333284,295,27.4703557312253,113,32.4675324675325,159
2018,"Holy Cross",50.9981851179673,183,20.0434525977369,76,31.9767441860465,308,33.9382940108893,197
2018,"Houston",45.5484896661367,6,19.1012586141138,123,25.7659073055774,54,41.6004239533651,322
2018,"Houston Baptist",56.1182669789227,336,18.7897600528757,148,31.2236286919831,287,38.6416861826698,286
2018,"Howard",53.4446210916799,285,18.8691810775412,142,35.2733686067019,346,38.3147853736089,279
2018,"IUPUI",54.6061415220294,314,21.1529945033475,32,29.2882147024504,206,37.7837116154873,269
2018,"Idaho",50.1511487303507,140,16.1116123047992,304,24.1035856573705,22,30.229746070133,99
2018,"Idaho St.",52.536231884058,259,16.741192110268,273,28.0500521376434,147,31.0386473429952,118
2018,"Illinois",53.2655576093654,282,23.2263895164934,4,31.2770562770563,288,47.935921133703,350
2018,"Illinois Chicago",46.7056074766355,15,17.2457570160459,248,30.3610906411201,248,34.1588785046729,204
2018,"Illinois St.",48.9671610169492,70,18.1187971499264,194,31.473771856786,295,38.3474576271186,281
2018,"Incarnate Word",52.5286581254214,258,17.6715025151272,223,35.3477765108324,347,33.7828725556305,193
2018,"Indiana",50.8276255707763,173,19.684667673716,92,29.4007490636704,210,32.1917808219178,148
2018,"Indiana St.",51.4115432873275,205,19.7647564316021,89,23.5474006116208,19,42.0953575909661,327
2018,"Iona",52.4500475737393,250,18.7463386057411,151,30.8191403081914,270,28.639391056137,60
2018,"Iowa",53.1295487627365,275,15.4659378608277,326,28.0497925311203,146,28.0931586608442,48
2018,"Iowa St.",50.9555785123967,179,16.4166235557855,290,30.6423611111111,262,26.4979338842975,29
2018,"Jackson St.",51.7916390179164,224,21.4427046128365,26,31.6810344827586,297,46.6489714664897,347
2018,"Jacksonville",51.8836565096953,226,17.8286416892283,215,29.7010607521697,224,28.4210526315789,52
2018,"Jacksonville St.",48.4037075180227,52,19.2965584651038,116,26.1712439418417,63,32.389289392379,155
2018,"James Madison",52.8112449799197,269,18.5052571753339,166,28.1636536631779,151,41.9965576592083,326
2018,"Kansas",49.131872674659,79,18.2459654473858,183,31.1688311688312,283,24.5969408846631,11
2018,"Kansas St.",49.1409802930773,80,21.5977470267642,23,31.8887980376124,301,36.7862556846892,250
2018,"Kennesaw St.",54.1641701617735,302,18.7834470872544,150,33.5490830636462,331,32.8340323547034,167
2018,"Kent St.",51.1311053984576,189,18.0073958947425,203,30.514385353095,253,33.3676092544987,178
2018,"Kentucky",46.7662801070473,17,16.8465792460576,270,30.979020979021,277,32.3371989295272,151
2018,"LIU Brooklyn",50.0234301780694,129,16.5472319292798,282,29.7628156082632,227,31.8181818181818,139
2018,"LSU",52.7315296566077,265,19.5752177742977,98,31.6112084063047,296,32.6742976066597,163
2018,"La Salle",51.6415500538213,219,17.4984297693689,233,25.3369272237197,43,33.745963401507,192
2018,"Lafayette",51.9672131147541,232,14.6922008095209,339,27.1970397779833,103,25.9562841530055,22
2018,"Lamar",51.7099430018999,220,21.8597857838364,16,27.7892561983471,134,38.3153894870171,280
2018,"Lehigh",52.3171412618649,243,16.0008546450552,309,26.861451460886,90,30.6532663316583,110
2018,"Liberty",51.4121037463977,206,18.1088916246376,195,20.5479452054795,2,34.4668587896254,211
2018,"Lipscomb",51.9966722129784,233,19.9197853803769,81,24.2619926199262,23,38.4359400998336,283
2018,"Little Rock",50.7936507936508,171,19.899760511567,82,31.2138728323699,285,40.5982905982906,307
2018,"Long Beach St.",53.6988457502623,290,18.6961433666349,156,30.3538175046555,247,28.5414480587618,58
2018,"Longwood",52.322247706422,244,17.6269798746606,224,30.6142034548944,257,34.1743119266055,205
2018,"Louisiana Lafayette",49.1138560687433,77,19.6474258633532,94,27.8546712802768,136,36.0902255639098,237
2018,"Louisiana Monroe",51.4024390243902,204,18.5679944398039,164,28.6868686868687,176,30.7317073170732,112
2018,"Louisiana Tech",50.6475225225225,164,18.2446019546113,184,29.0232558139535,198,32.0945945945946,146
2018,"Louisville",46.9882246376812,19,18.9417942634265,137,31.3753581661891,291,29.2572463768116,69
2018,"Loyola Chicago",47.3915163334959,31,19.4345653214475,108,25.879593432369,58,25.2072159921989,15
2018,"Loyola MD",54.4242424242424,309,18.6740920670656,159,26.3816475495308,69,40.3636363636364,306
2018,"Loyola Marymount",57.4367088607595,346,19.7898552499449,88,31.3073394495413,289,42.7215189873418,331
2018,"Maine",51.3725490196078,201,18.1550454742313,189,30.7762557077626,269,36.6946778711485,249
2018,"Manhattan",50.0892325996431,136,21.5890784661877,24,32.0916905444126,309,40.98750743605,313
2018,"Marist",52.6062753036437,262,14.791864474539,336,29.7650130548303,228,29.8076923076923,87
2018,"Marquette",53.8308457711443,292,18.08154778049,197,29.5774647887324,217,38.9054726368159,289
2018,"Marshall",49.8495270851247,118,18.3943212663352,174,32.3863636363636,312,28.847807394669,63
2018,"Maryland",47.5338753387534,33,16.3134302244907,296,28.1938325991189,155,24.0108401084011,7
2018,"Maryland Eastern Shore",54.6742209631728,316,16.0111381830839,307,34.7399411187439,342,31.8980169971671,141
2018,"Massachusetts",51.5049299429164,208,16.5035565164293,285,29.6860986547085,223,33.2122470160872,173
2018,"McNeese St.",49.7527812113721,115,15.1718600755824,329,33.2995951417004,328,31.5203955500618,130
2018,"Memphis",50.8221993833505,172,18.9129435457391,138,33.6734693877551,333,32.3741007194245,154
2018,"Mercer",53.0659025787966,274,16.4661627453068,286,24.8571428571429,32,33.5816618911175,187
2018,"Miami FL",48.9679521998914,71,18.828260670871,145,28.1842818428184,154,28.0825638240087,47
2018,"Miami OH",51.3911182450508,203,18.1244545881721,192,25.8152173913043,56,28.4644194756554,55
2018,"Michigan",47.7125693160813,38,19.5007873867248,103,24.8865355521936,34,29.8983364140481,90
2018,"Michigan St.",42.6944971537002,1,14.6012122353138,341,26.5625,76,30.6925996204934,111
2018,"Middle Tennessee",49.2224880382775,88,19.0669347954372,126,22.3495702005731,6,40.7894736842105,310
2018,"Milwaukee",50.0570125427594,133,18.0125732501437,202,23.8229755178908,20,27.3660205245154,42
2018,"Minnesota",50.5,155,16.0065081406726,308,29.4605809128631,213,27.1,37
2018,"Mississippi",51.526125193999,211,17.2747644844766,246,30.6519898391194,264,36.8856699430936,254
2018,"Mississippi St.",48.2527525131642,45,19.5120963865176,101,30.6923076923077,266,29.7271421732887,84
2018,"Mississippi Valley St.",54.8572996706915,319,19.6313617606602,96,31.149012567325,282,39.2425905598244,294
2018,"Missouri",46.7265047518479,16,16.0320641282565,306,27.8565471226022,137,30.3062302006336,102
2018,"Missouri St.",47.5476839237057,34,14.7984942296477,335,25.8289703315881,57,30.408719346049,104
2018,"Monmouth",51.3573407202216,199,18.3046223571601,180,26.8526591107236,88,41.5512465373961,320
2018,"Montana",48.3843046739758,51,21.1974342272321,30,26.1343012704174,62,41.4310444316215,318
2018,"Montana St.",54.8634812286689,320,18.4286150319909,170,27.7832512315271,133,36.3481228668942,241
2018,"Morehead St.",55.2124833997344,325,19.9284150354647,80,29.9776286353468,237,40.9030544488712,312
2018,"Morgan St.",51.9117647058824,228,20.5100839312541,51,30.6513409961686,263,41.7058823529412,323
2018,"Mount St. Mary's",51.7191977077364,222,20.2201224825268,69,35.3876739562624,348,27.3352435530086,41
2018,"Murray St.",47.1511627906977,27,18.0443343378506,200,27.6084949215143,123,30.4651162790698,106
2018,"NJIT",53.0350438047559,273,20.2622019432608,67,28.5560344827586,169,33.6670838548185,191
2018,"Navy",53.2015065913371,280,21.2639001898563,29,22.2339304531085,5,33.9610797237916,198
2018,"Nebraska",47.0123456790123,22,18.3340990993485,177,33.9920948616601,337,26.5185185185185,30
2018,"Nebraska Omaha",55.7650862068966,332,15.729324540204,315,30.6613226452906,265,28.1788793103448,50
2018,"Nevada",49.4439501779359,99,17.9570111426285,205,29.2665214233842,204,30.1156583629893,97
2018,"New Hampshire",50.7409793814433,168,13.7360126392208,349,21.3920163766633,3,41.430412371134,317
2018,"New Mexico",54.7708894878706,318,21.9625101197766,15,30.9818875119161,278,40,300
2018,"New Mexico St.",46.0149082568807,9,18.9964755328385,130,22.5265017667845,8,33.0275229357798,171
2018,"New Orleans",53.1994981179423,279,22.3038348442514,9,30.8900523560209,273,38.2685069008783,278
2018,"Niagara",52.5681818181818,260,15.5432610725653,321,30.9542280837859,275,29.3636363636364,72
2018,"Nicholls St.",50.1521606816799,141,21.1141350669809,34,30.6201550387597,259,45.2221545952526,342
2018,"Norfolk St.",50.0293772032902,130,20.2008501963328,70,29.8261665141812,230,43.1257344300823,334
2018,"North Carolina",50.0870700914236,135,16.2655071701586,301,25.4750175932442,48,25.9904222899434,23
2018,"North Carolina A&T",51.5267175572519,212,18.0512557279051,199,28.8983050847458,189,31.4503816793893,128
2018,"North Carolina Central",48.512709572742,57,16.7174735488464,274,29.9137931034483,231,34.3428880475933,207
2018,"North Carolina St.",51.6137295081967,216,20.4021784666946,57,31.9578577699737,307,33.6577868852459,189
2018,"North Dakota",56.3470066518847,337,19.7340149456143,90,29.5774647887324,217,34.0354767184036,201
2018,"North Dakota St.",49.585798816568,106,14.4719072893439,345,25.2208047105005,42,33.491124260355,184
2018,"North Florida",53.8623595505618,294,13.6163837264385,350,35.1164797238999,345,23.501872659176,4
2018,"North Texas",48.6124634858812,60,17.3314339981007,244,25.6508422664625,51,38.7536514118793,288
2018,"Northeastern",49.3892282065519,94,17.9372197309417,206,25.6338028169014,50,32.9816768461966,169
2018,"Northern Arizona",55.286214953271,328,18.9858545984304,131,29.5362903225806,216,37.0327102803738,260
2018,"Northern Colorado",48.8322211630124,67,17.3638516179953,240,24.4340359094457,25,36.7969494756911,252
2018,"Northern Illinois",54.3778801843318,306,17.3595414187809,242,28.8780487804878,188,33.4677419354839,182
2018,"Northern Iowa",49.8137802607076,116,16.9503680185672,261,22.0528455284553,4,25.5741775294848,17
2018,"Northern Kentucky",47.0554272517321,23,19.2391052628454,119,26.782449725777,85,31.7551963048499,136
2018,"Northwestern",50.9561998766194,180,18.9646807386891,134,27.7157360406091,129,37.0141887723627,259
2018,"Northwestern St.",54.0689655172414,299,19.1461437504825,122,34.478672985782,339,40.1379310344828,303
2018,"Notre Dame",49.2647058823529,89,16.3690476190476,293,28.7843137254902,179,22.5806451612903,2
2018,"Oakland",50.774068698597,170,16.8707823044239,268,28.4897959183673,164,27.8180938558297,45
2018,"Ohio",49.8667377398721,121,18.0677095182869,198,26.525198938992,75,30.0639658848614,95
2018,"Ohio St.",48.7139917695473,63,17.915885346906,209,25.1644736842105,41,29.5267489711934,77
2018,"Oklahoma",51.0105649977033,184,16.766237242257,272,29.9610894941634,235,25.6775378961874,21
2018,"Oklahoma St.",50.0477554918816,131,20.2863845652153,65,31.0800310800311,279,35.577841451767,230
2018,"Old Dominion",47.6945244956772,36,21.6150746512007,19,26.1904761904762,65,30.2593659942363,101
2018,"Oral Roberts",54.2211652794293,304,15.2775530021039,327,30.8577405857741,271,31.15338882283,121
2018,"Oregon",50.3443187407772,147,18.9690031926564,132,26.7710049423394,84,36.3010329562223,240
2018,"Oregon St.",49.5765104460757,105,18.6242903198197,161,28.739800543971,178,38.2269904009034,277
2018,"Pacific",53.0347672362994,272,18.3009354077587,181,27.2545090180361,105,35.1797289334119,225
2018,"Penn",47,21,16.9142385059814,263,22.64631043257,12,31.7894736842105,138
2018,"Penn St.",48.2813932172319,46,19.5142087832703,100,28.166915052161,152,32.0806599450046,145
2018,"Pepperdine",56.9886363636364,345,15.509391007399,323,26.3902932254803,70,33.5227272727273,185
2018,"Pittsburgh",50.0791974656811,134,15.5304058439643,322,33.9130434782609,336,31.2565997888068,124
2018,"Portland",52.4198250728863,248,15.8455812779915,312,31.3919052319842,292,33.469387755102,183
2018,"Portland St.",54.9916341327384,323,22.0096503851689,14,30.5394990366089,254,43.2794199665365,336
2018,"Prairie View A&M",52.7123287671233,264,22.5097778147624,7,32.7985739750446,321,47.8904109589041,349
2018,"Presbyterian",55.254877281309,326,17.8277143562474,216,30.0668151447661,241,29.2007551919446,66
2018,"Princeton",52.1835443037975,239,16.6002264857399,280,24.8630887185104,33,32.4683544303797,160
2018,"Providence",50.2921129503408,144,18.9629989032594,135,29.0218270008084,197,31.840311587147,140
2018,"Purdue",46.9959035047792,20,17.7098087380276,222,28.023598820059,145,24.1693218024579,8
2018,"Quinnipiac",53.6224489795918,288,16.345960515376,294,28.5211267605634,166,30.0510204081633,94
2018,"Radford",50.0558347292016,132,20.2447568354488,68,27.966881324747,141,31.714126186488,134
2018,"Rhode Island",50.3348214285714,146,22.6205674133001,6,27.9926335174954,143,40.625,308
2018,"Rice",52.4971623155505,256,16.4066289658052,292,28.530534351145,167,28.5471055618615,59
2018,"Richmond",55.4016620498615,331,19.0530067319115,127,28.4011916583913,161,31.3573407202216,125
2018,"Rider",52.7573529411765,267,20.5208252035693,50,28.5836909871245,172,36.8172268907563,253
2018,"Robert Morris",50.4843918191604,153,22.3495854770346,8,31.2062937062937,284,36.1679224973089,238
2018,"Rutgers",48.0434782608696,42,20.478199718706,52,29.0627687016337,200,30.8152173913043,115
2018,"SIU Edwardsville",54.1165865384615,301,17.474073021736,234,29.4354838709677,212,45.9134615384615,344
2018,"SMU",49.5462280204197,102,21.6786875224105,18,31.743119266055,299,30.5728871242201,108
2018,"Sacramento St.",52.7352941176471,266,17.5412663217541,230,29.5887662988967,219,33.4117647058824,179
2018,"Sacred Heart",50.8280982295831,174,14.6038700255568,340,22.550831792976,9,32.9525985151342,168
2018,"Saint Joseph's",49.6717171717172,110,16.2822843087104,299,24.4407622203811,26,24.5959595959596,10
2018,"Saint Louis",49.3223335297584,92,18.3228133453562,179,26.9886363636364,94,35.1208014142605,220
2018,"Saint Mary's",49.1745872936468,82,14.9119062927164,333,22.4386113463167,7,24.7623811905953,12
2018,"Saint Peter's",48.4327908378541,54,21.3249411391699,28,28.8659793814433,186,42.2543701024714,329
2018,"Sam Houston St.",51.774470520893,223,20.0578767532165,75,27.3897058823529,110,37.6073268460217,267
2018,"Samford",57.7445652173913,348,18.7269415775463,154,34.8044132397192,343,28.5326086956522,57
2018,"San Diego",46.3045912653975,11,17.8482562723313,213,26.431718061674,72,41.8812989921613,325
2018,"San Diego St.",48.590021691974,59,18.9626076916245,136,25.1101321585903,39,29.5553145336226,78
2018,"San Francisco",48.9693192713327,72,16.8888282156543,267,25.4702194357367,47,36.9127516778523,255
2018,"San Jose St.",53.2286212914485,281,14.9158505689455,332,24.9258160237389,36,30.8318789994183,116
2018,"Santa Clara",56.5789473684211,339,18.9041186817563,139,27.0833333333333,98,32.4342105263158,157
2018,"Savannah St.",56.6176470588235,341,20.8541100962725,42,35.8078602620087,349,30.8349146110057,117
2018,"Seattle",47.2053126729386,28,15.4693596511361,325,27.979274611399,142,41.0071942446043,314
2018,"Seton Hall",50.2673796791444,143,17.7240436315784,221,28.3980582524272,160,29.8006806028196,86
2018,"Siena",50.9011469142545,176,15.6371990091947,319,28.9686098654709,193,42.1081376297105,328
2018,"South Alabama",47.3386183465459,30,18.4070217649017,172,29.4995610184372,214,37.995469988675,272
2018,"South Carolina",49.2702860478692,91,21.0410177254972,36,27.5280898876404,119,43.0823117338004,333
2018,"South Carolina St.",56.5466448445172,338,18.9667005087659,133,33.2019704433498,326,33.6606655755592,190
2018,"South Dakota",48.4045429962142,53,19.8638544805267,83,27.0723104056437,96,29.6917252568956,82
2018,"South Dakota St.",50,127,14.2193960068668,348,23.2830820770519,17,25.5790533736153,18
2018,"South Florida",51.1288546255507,188,16.4558166080091,287,30.6422018348624,261,32.5991189427313,161
2018,"Southeast Missouri St.",55.1805802249852,324,17.1814074394999,251,29.3388429752066,208,34.4582593250444,210
2018,"Southeastern Louisiana",49.5548135781859,103,20.2667426076226,66,33.6111111111111,332,28.9927657206455,64
2018,"Southern",48.7562189054726,64,17.3973395026027,238,30.1489921121823,243,37.5898286346048,266
2018,"Southern Illinois",50.5373303167421,158,19.9395596488703,79,29.0203327171904,196,34.106334841629,203
2018,"Southern Miss",56.0318432333129,334,19.815871320996,87,29.0635091496233,201,32.8230251071647,166
2018,"Southern Utah",54.6153846153846,315,16.5647443243059,281,25.8823529411765,59,41.5384615384615,319
2018,"St. Bonaventure",49.0349504434012,74,20.404643310737,56,29.1222313371616,203,38.4454877412624,284
2018,"St. Francis NY",53.166144200627,276,20.9083264264064,39,31.8658280922432,300,45.0783699059561,341
2018,"St. Francis PA",53.5516093229745,287,18.5833802152333,162,31.0850439882698,280,23.3629300776915,3
2018,"St. John's",50.2944325481799,145,22.1851749942001,10,31.9240724762726,303,34.4218415417559,209
2018,"Stanford",49.6594005449591,109,15.9212976840409,311,26.951951951952,91,29.2461398728429,68
