Season,TeamName,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,F3GRate,RankF3GRate,OppF3GRate,RankOppF3GRate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,DefensiveFingerprint
2014,"Charleston Southern",48.2979,189,36.9985,66,72.5,80,6.4769,303,47.3994,128,40.1835,348,70.7155,223,12.5532,334,41.7235,23,34.8465,244,48.2219,256,51.1396,156,0.0881,187,0.0764,39,4.3
2014,Charlotte,48.2372,192,35.5641,117,64.8069,326,6.5272,301,49.205,191,32.7532,85,64.3399,2,8.0128,53,29.5313,254,34.5922,234,53.2995,133,47.1698,66,0.0863,200,0.0982,258,6
2014,Chattanooga,46.6726,254,32.5464,257,71.0561,141,11.2462,105,51.6717,287,33.9869,147,68.0187,72,10.9139,264,34.4767,130,25.8592,11,46.4534,293,46.89,59,0.0887,182,0.0877,153,10.8
2014,"Chicago St.",45.0569,307,33.3333,211,68.2274,238,7.9024,248,52.0976,302,35.5219,244,69.7809,161,11.1111,281,35.4237,104,36.6893,299,45.9945,304,54.8993,259,0.1195,12,0.0779,50,2.8
2014,Cincinnati,46.5596,257,33.5043,204,70.8049,148,15.9728,8,43.1606,13,32.0423,59,67.5159,56,9.1743,137,30.9033,221,32.5501,162,52.795,145,54.2029,245,0.1239,9,0.0819,74,3.8
2014,Clemson,47.9051,205,30.9951,313,74.3741,31,16.0936,6,44.3307,37,28.524,1,66.4894,28,8.2213,61,32.6411,177,30.6091,97,48.1156,260,47.9434,85,0.0763,283,0.0886,168,4.3
2014,"Cleveland St.",48.7738,162,40.2482,3,75.04,20,9.8021,165,46.5598,97,33.3919,119,71.2899,258,10.6267,249,33.8739,150,34.908,246,55.3665,82,60.2339,333,0.09,168,0.0826,87,-0.5
2014,"Coastal Carolina",47.619,214,32.554,256,69.0058,205,8.5657,220,46.7131,105,32.4324,68,69.8987,167,10.9195,267,31.3416,210,42.4312,349,40.8673,345,52.0451,184,0.0894,175,0.1039,306,-1.4
2014,Colgate,53.953,12,40.0958,6,71.9818,103,6.2152,310,50.5566,247,33.7615,135,69.1489,131,7.265,22,40.0768,33,33.5798,204,55.1587,86,47.4623,74,0.0716,313,0.0904,184,8.5
2014,"College of Charleston",44.8922,312,34.5178,166,66.1996,295,10.8403,119,43.3613,17,34.1518,157,65.2975,12,11.1528,284,35.6454,97,27.3504,23,44.2167,322,39.6114,1,0.0736,299,0.0925,209,19
2014,Colorado,48.6175,171,31.8102,289,71.9201,106,8.9844,197,47.2656,122,35.5524,246,70.3151,197,9.063,123,30.4115,237,35.5488,266,48.7715,247,54.3224,246,0.0874,193,0.0971,247,2
2014,"Colorado St.",45.6904,284,31.5682,297,72.4782,81,9.1516,189,48.4271,165,38.1786,325,71.7822,284,8.7866,100,29.1222,264,35.2469,256,51.6405,165,52.4793,199,0.075,292,0.0745,28,3.8
2014,Columbia,48.5777,172,38.633,29,77.3963,5,6.9862,283,45.7352,70,34.8889,204,68.8857,118,12.3632,328,42.4071,18,26.7698,16,56.5341,68,44.7222,21,0.0803,260,0.0842,108,19.1
2014,Connecticut,48.1351,195,38.7314,24,77.684,4,15.2318,12,42.1854,8,32.9685,95,66.417,27,8.9374,112,34.2738,140,32.6194,165,50.2575,205,51.7084,171,0.1066,43,0.0865,132,3.7
2014,"Coppin St.",43.0712,342,32.3944,264,73.4266,54,5.924,315,53.1388,326,35.3566,234,66.0938,18,12.9213,336,39.9325,37,36.8156,304,51.5942,169,60.0719,330,0.0836,226,0.0808,66,-8
2014,Cornell,46.4819,263,31.4721,302,66.6667,284,7.6761,256,54.3638,338,41.129,350,72.5404,307,10.3412,223,38.6527,50,34.2778,226,45.3376,309,55.8946,287,0.0636,338,0.0923,208,1.9
2014,Creighton,56.2734,2,41.4918,1,74.4257,28,3.775,349,46.9954,114,34.1108,156,69.419,144,9.176,138,44.5483,8,34.5766,233,64.1588,6,50.7109,143,0.0608,345,0.0739,23,3.9
2014,Dartmouth,45.7261,282,37.9717,45,67.7866,255,9.0012,195,49.5684,208,37.5,308,75.0403,347,10.5046,238,30.3943,238,34.7546,242,51.2397,174,50.8865,149,0.0878,190,0.0872,141,11
2014,Davidson,53.4296,19,37.8187,51,71.8795,109,4.222,346,50.9773,263,35.9551,263,70.9554,236,9.8375,189,38.9195,47,25.8121,9,50.1746,208,42.4877,5,0.0752,290,0.0829,89,20.4
2014,Dayton,50.3639,94,37.7329,54,68.1319,248,7.2508,267,48.3384,163,33.2242,112,70.7083,221,12.0815,315,31.9128,195,31.5762,125,51.8717,159,51.1269,155,0.0911,157,0.0751,32,9.6
2014,Delaware,49.5293,125,34.663,157,71.1351,138,8.5121,224,49.6194,210,32.6866,82,69.3649,140,9.5583,170,34.4877,129,31.6785,130,40.2778,347,44.2308,18,0.0835,227,0.0686,12,8.7
2014,"Delaware St.",45.7944,280,31.5668,298,69.4444,190,10.6522,131,51.5217,284,30.6513,20,71.3322,266,11.5265,299,31.0666,218,36.1997,289,55.7093,79,58.6751,323,0.0814,250,0.0954,232,-4.4
2014,Denver,51.8387,45,38.3886,35,70.8984,143,9.7487,167,53.3668,330,33.8462,141,68.915,122,10.2017,216,42.8862,17,28.1588,38,65.2941,2,49.1704,105,0.117,16,0.0854,119,14.7
2014,DePaul,46.2934,268,33.6207,198,68.4278,225,11.5162,87,52.8583,320,37.4332,304,70.4242,203,12.224,318,31.3853,209,31.7308,132,45.9079,307,51.8868,176,0.098,99,0.0971,249,7.8
2014,Detroit,45.6686,286,30.7692,316,72.7545,72,12.1881,62,47.8887,147,36.136,266,69.8137,163,10.0084,201,31.4697,207,34.9157,247,46.4135,295,61.0556,341,0.1036,59,0.0819,75,1.9
2014,Drake,47.4129,220,39.726,7,71.453,123,6.3054,307,50.936,261,34.4768,174,69.53,148,12.4604,333,38.145,55,36.4831,294,54.3319,109,48.7465,98,0.0816,248,0.1017,292,7.2
2014,Drexel,46.3816,266,31.3646,307,70.852,145,10.4839,138,47.5806,137,30.8163,24,67.4232,51,8.5526,82,28.7639,268,30.5106,94,49.1643,238,45.8944,37,0.0694,320,0.0598,1,13.9
2014,Duke,50.2871,96,39.4507,11,72.9246,70,7.4415,260,50.3189,236,30.735,22,69.2612,136,9.598,176,39.6535,40,24.1398,4,54.7901,97,44.8113,23,0.1063,44,0.0758,33,16.6
2014,Duquesne,48.4986,174,36.3333,85,66.9456,274,7.9731,244,49.5677,207,39.3443,343,67.1875,47,10.919,265,35.3149,107,39.1939,331,60.8522,19,65.1282,351,0.0855,211,0.0737,22,-8.5
2014,"East Carolina",48.3259,186,36.6379,73,72.6586,76,7.4205,261,54.0636,334,31.9328,55,66.9091,36,12.0536,313,43.7186,13,34.4528,230,55.2326,83,56.2344,292,0.0927,146,0.0927,210,-4.5
2014,"East Tennessee St.",46.4428,264,36.1264,92,74.3802,30,8.6957,215,51.4214,280,32.9502,94,69.1657,133,10.9512,270,36.7863,78,39.5654,333,48.6967,248,56.1283,290,0.1081,39,0.0794,56,-2.3
2014,"Eastern Illinois",48.2792,190,31.9635,281,71.6129,118,12.5376,56,50.652,251,39.4309,345,70.8879,231,9.9426,196,29.5148,255,33.0423,182,51.6279,166,53.0758,218,0.0824,242,0.1123,343,6.2
2014,"Eastern Kentucky",55.7325,5,38.6364,28,75.4795,18,5.5499,326,56.7104,346,35.8456,260,71.293,260,11.6773,303,44.2604,9,35.4397,262,55.1597,85,57.0674,307,0.1189,13,0.0818,73,7.2
2014,"Eastern Michigan",43.8389,332,30.0353,331,68.1472,246,17.7778,3,41.1556,4,31.9832,58,68.556,101,11.4534,293,30.8952,222,38.8919,325,47.7241,266,62.8613,347,0.1244,8,0.0933,215,-9.2
2014,"Eastern Washington",49.5155,127,37.2425,59,69.3452,197,10.3653,142,49.4477,202,35.0282,213,70.6294,212,11.7248,304,37.9435,59,31.089,110,50.2681,204,52.9948,215,0.0631,341,0.0995,275,5.7
2014,Elon,50.8629,73,36.3192,86,71.1538,137,6.8027,290,48.5544,170,33.4047,120,68.066,74,6.9036,13,38.399,52,28.4236,44,52.7624,146,42.5034,6,0.0715,314,0.0898,178,14.5
2014,Evansville,48.8275,159,35.2941,125,71.4286,126,10.2222,144,49.7778,219,35.7027,255,70.4718,204,11.9765,309,23.852,343,35.4931,265,61.3986,16,52.3688,196,0.0761,284,0.0987,261,2.2
2014,Fairfield,43.6414,335,33.3333,210,68.5338,222,9.7176,169,45.2658,54,34.6067,185,71.1479,248,10.979,272,37.6497,64,26.9861,18,51.6499,163,48.3548,91,0.0656,334,0.113,344,18.6
2014,"Fairleigh Dickinson",45,310,35.0427,136,72.0613,95,11.301,104,49.0028,182,37.0438,290,73.0719,323,11.4151,290,35.5623,100,34.2286,225,44.1349,324,55.3547,270,0.0985,96,0.0877,152,-0.8
2014,FIU,49.108,148,31.2785,308,67.2868,267,9.9271,161,48.9982,181,33.5306,125,68.4385,96,10.0469,205,29.1417,263,31.5888,126,43.6364,328,54.5198,252,0.1013,72,0.0896,175,1.7
2014,Florida,51.3011,58,35.865,99,66.8966,276,8.6357,216,43.4688,18,33.0144,98,69.3291,139,8.8476,103,34.5817,123,31.2718,117,53.7566,121,47.7667,83,0.1117,27,0.0889,170,9.7
2014,"Florida A&M",42.5098,344,32.3283,267,65.1969,321,10.4996,135,47.1634,119,32.8482,89,67.4866,52,11.1373,283,31.891,197,28.941,55,43.5374,331,51.8881,177,0.1001,81,0.0991,267,10.7
2014,"Florida Atlantic",46.9426,245,32.699,242,65.2101,320,11.3223,102,46.6116,99,33.7634,136,71.223,254,9.031,120,35.2224,110,27.7612,32,49.4186,233,46.4632,49,0.072,310,0.0914,197,10
2014,"Florida Gulf Coast",52.5292,30,31.8662,285,68.8623,209,9.2245,186,45.7959,73,34.2025,162,65.8133,14,6.6926,7,30.653,232,34.7363,241,47.5467,271,46.4286,47,0.0828,236,0.0938,224,7.9
2014,"Florida St.",49.7447,114,38.0478,40,72.1637,91,13.9314,23,43.4719,19,32.853,90,69.0763,128,9.4092,156,26.8019,315,33.6077,206,44.1008,325,48.7864,100,0.0889,179,0.0998,278,2
2014,Fordham,44.4808,325,30.5981,322,73.3436,57,10.8155,122,51.9313,295,35.6688,254,70.6579,216,8.6672,91,37.0237,74,35.0251,250,49.6073,230,55.2473,266,0.0961,110,0.0938,223,-1.6
2014,"Fresno St.",47.1237,236,36.2694,87,72.9795,68,11.3329,101,49.5367,205,31.5328,45,69.5205,147,9.5351,169,37.8246,62,32.8065,172,49.8861,219,53.4577,223,0.094,136,0.0698,15,4
2014,Furman,48.8818,156,32.3877,266,68.3544,230,7.7444,251,51.0165,267,36.9606,289,71.1538,249,9.9042,192,31.0573,219,34.0358,218,41.1074,344,51.6575,170,0.0705,317,0.1091,332,-1.6
2014,"Gardner Webb",47.1848,234,32.5431,258,69.382,194,7.5707,258,51.1647,272,33.1915,107,70.0775,179,10.8644,263,26.8986,313,28.11,37,57.1046,60,46.4332,48,0.1085,35,0.0849,111,12.3
2014,"George Mason",46.9626,241,35.1724,129,70.8696,144,9.6774,171,50,227,33.5116,124,69.6474,151,8.2555,63,25.3054,334,33.4526,197,44.8413,315,51.0724,153,0.0768,280,0.1017,291,8.1
2014,"George Washington",50.2311,98,36.3813,82,65.0888,323,11.157,110,47.438,129,31.2409,33,66.6139,30,8.9368,111,28.3664,282,36.1478,288,54.9464,90,52.2843,194,0.1044,53,0.0995,274,0.5
2014,Georgetown,51.75,46,33.1492,220,72.0513,97,12.9003,45,46.8435,110,33.2787,115,69.6529,152,7.5,30,31.1532,213,35.8191,276,53.8077,119,55.1049,263,0.0925,147,0.0874,145,3.8
2014,Georgia,47.5436,216,34.9372,143,68.2253,239,13.0903,42,44.8219,46,31.9444,56,70.559,209,11.252,286,27.4713,302,34.9326,248,44.4589,318,43.984,16,0.0776,274,0.1053,313,9.3
2014,"Georgia Southern",48.3577,179,32.9688,226,66.1466,297,4.6889,342,51.4878,283,34.858,202,70.0525,178,8.8504,104,36.8664,77,36.3741,291,37.247,351,52.1465,190,0.0922,152,0.0767,42,0.7
2014,"Georgia St.",51.1017,67,37.9747,44,77.8094,3,14.1905,19,48.2857,159,34.3407,169,67.8125,67,7.3729,23,34.8786,119,40.9449,346,50.1779,207,51.7834,172,0.1162,18,0.0614,2,-2.3
2014,"Georgia Tech",47.9969,201,31.4545,304,68.3962,228,11.466,91,46.1916,85,33.2209,111,70.4942,205,9.322,152,29.7619,250,32.6902,168,54.5226,103,52.431,198,0.0791,265,0.0949,229,4.6
2014,Gonzaga,53.563,17,39.0323,19,70.844,146,9.9852,157,43.2692,16,31.759,49,70.6192,211,8.6139,87,32.6832,175,31.2309,115,54.4276,107,48.3333,90,0.0977,102,0.0883,165,9.1
2014,"Grambling St.",45.301,299,32.5,261,67.5084,260,5.3554,329,57.741,348,37.911,319,65.8147,15,10.0317,203,35.4465,102,33.4845,200,46.3211,296,56.654,297,0.083,234,0.1098,336,-1.9
2014,"Grand Canyon",46.9822,240,35.0554,134,74.0997,41,6.8244,289,48.4986,167,35.412,236,70.1131,182,11.1243,282,39.0771,46,29.0052,58,57.5809,49,47.6879,80,0.0542,348,0.0947,228,11.1
2014,"Green Bay",50.8562,74,34.0426,182,71.988,101,17.8172,2,44.6828,45,32.4376,69,71.2707,256,7.7911,44,24.3523,338,32.7056,170,58.3102,38,50.463,131,0.1068,42,0.0915,201,4
2014,Hampton,46.1909,270,32.0225,278,65.6766,310,15.4104,10,41.7923,6,35.206,224,66.2002,25,9.3023,150,29.9832,243,30.9028,101,49.1299,241,45.1237,29,0.1033,63,0.0825,86,14.3
2014,Hartford,52.3008,34,37.642,55,70.2746,165,6.0071,313,51.3251,273,34.3396,168,68.2678,82,8.8664,107,44.1379,10,31.8893,139,54.9932,88,46.6579,56,0.0873,194,0.1015,289,11.9
2014,Harvard,49.6552,120,38.7097,26,72.4051,85,13.3215,38,44.9378,48,32.7935,86,70.798,225,9.7414,182,28.6154,273,30.4938,91,57.1429,59,50.5988,137,0.1102,32,0.0895,174,9.4
2014,Hawaii,51.8946,44,33.1967,218,72.7147,75,8.5264,223,50.7878,255,34.2007,161,72.63,309,8.8962,108,28.6722,271,33.2715,190,50.1263,209,47.1311,64,0.0894,174,0.0825,85,7.9
2014,"High Point",49.7283,116,38.5593,32,74.364,32,9.773,166,54.2942,336,35.0427,215,70.7143,222,6.7935,8,29.9492,244,36.6083,297,57.7291,46,55.3642,271,0.0874,192,0.0996,276,-3.2
2014,Hofstra,47.2348,230,33.4307,208,65.8809,304,8.9301,204,49.3682,197,37.6947,311,68.435,95,10.4261,231,38.311,53,35.1011,254,47.3333,278,52.4155,197,0.0735,300,0.0938,222,2
2014,"Holy Cross",46.9492,244,35.2846,126,73.1638,63,10.8173,121,47.0353,116,37.4341,305,73.5883,333,9.5763,173,34.2618,141,31.3154,119,50.1946,206,53.875,235,0.0946,127,0.0832,95,4.8
2014,Houston,49.4821,130,36.6782,72,66.7143,281,13.5821,30,49.0299,183,34.8915,205,69.8507,164,9.8008,187,31.533,205,30.8922,100,58.3433,37,52.6559,207,0.0805,258,0.098,257,1.4
2014,"Houston Baptist",44.8305,313,33.6516,197,67.6145,257,5.0833,335,51,264,33.7209,132,69.1475,130,11.5254,298,26.2039,326,30.0699,77,51.6418,164,47.7099,82,0.0691,322,0.1059,314,8.2
2014,Howard,38.9292,351,32.9193,231,68.1586,245,11.4428,94,49.7512,216,33.3874,118,68.8562,116,12.2505,319,30.4732,236,38.0395,318,40.1361,348,59.2068,324,0.0911,158,0.1035,303,-1.6
2014,Idaho,48.7305,164,35.7022,110,68.9655,207,4.2902,345,51.9501,296,33.719,131,67.8663,68,9.009,117,32.6159,178,32.0615,144,46.2779,299,50.6897,141,0.0612,343,0.071,18,5.7
2014,"Idaho St.",47.8218,210,35.6295,115,71.0769,140,8.2635,232,50.7784,253,38.746,336,68.5437,100,11.0891,277,29.42,258,42.6905,350,49.1311,240,54.5865,254,0.1036,60,0.0797,59,-5.8
2014,Illinois,45.8952,276,31.7221,292,73.2673,60,10.6902,129,46.2963,89,34.2636,164,70,173,9.6951,180,34.1061,144,35.1882,255,44.0402,326,50.5837,136,0.0971,105,0.0776,43,3.2
2014,"Illinois Chicago",44.8052,315,32.6,252,71.3592,129,4.9708,337,51.3645,275,37.7593,314,69.4149,143,11.8738,307,31.6857,202,31.9629,141,48.6068,251,55.4302,273,0.0785,270,0.0868,138,8.4
2014,"Illinois St.",47.5349,217,30.749,317,70.1473,171,13.8083,25,46.1741,84,35.4354,238,67.3228,48,10.6047,247,41.4488,27,36.9384,306,53.0201,141,60.0526,329,0.1116,28,0.0793,54,-1
2014,"Incarnate Word",50.6003,88,37.1429,61,70.2247,168,8.9109,205,46.2046,87,41.8699,351,70.339,198,10.8062,261,32.445,183,28.8732,53,53.1328,139,53.2637,222,0.0937,138,0.1012,287,9.3
2014,Indiana,49.1456,144,34.308,172,73.0038,66,11.2378,106,46.8241,109,29.9342,8,71.3629,268,12.4491,331,29.4489,257,33.1155,183,47.1795,282,43.7252,13,0.0861,203,0.1079,328,10.7
