Season,TeamName,FG2Pct,RankFG2Pct,FG3Pct,RankFG3Pct,FTPct,RankFTPct,BlockPct,RankBlockPct,OppFG2Pct,RankOppFG2Pct,OppFG3Pct,RankOppFG3Pct,OppFTPct,RankOppFTPct,OppBlockPct,RankOppBlockPct,F3GRate,RankF3GRate,OppF3GRate,RankOppF3GRate,ARate,RankARate,OppARate,RankOppARate,StlRate,RankStlRate,OppStlRate,RankOppStlRate,DefensiveFingerprint
2016,Western Illinois,45.9721,275,37.7934,44,70.9677,131,8.3156,204,46.3753,75,39.0777,342,71.7277,268,7.9484,68,31.3928,263,30.5185,30,51.7827,181,48.9933,90,0.0783,243,0.0947,272,14.5
2016,Jackson St.,45.4139,294,30.7692,319,62.9571,344,10.3004,107,44.6352,37,31.4642,32,70.1956,187,9.4705,208,35.1861,176,35.5285,176,49.9400,229,52.3546,177,0.1098,24,0.0859,178,11.0
2016,IPFW,49.0159,160,40.3423,9,72.0635,98,8.2938,206,50.2370,240,38.6707,337,68.6851,102,9.2784,185,43.3952,25,34.3361,129,54.2790,123,47.0852,52,0.0758,264,0.0806,113,8.3
2016,Eastern Kentucky,54.1509,19,39.4612,13,73.4604,49,8.3333,203,51.2545,270,37.5975,316,69.7581,154,7.7358,52,37.3152,117,36.4826,221,56.3791,73,60.8856,336,0.0929,99,0.0920,251,-0.4
2016,Arizona,52.1583,48,38.1034,38,72.0742,96,11.3380,66,45.7042,59,31.5789,34,71.2871,250,8.4173,111,29.4416,306,31.2682,44,51.2685,194,48.3001,73,0.0676,312,0.0771,65,10.7
2016,TCU,43.6901,335,33.5125,229,67.0702,283,10.8808,81,50.1727,234,34.7759,176,69.8795,166,12.0607,336,30.8287,274,35.8449,195,52.0436,173,60.2978,330,0.0921,110,0.1064,329,1.8
2016,Texas Tech,49.2207,148,34.5794,172,74.2240,36,11.7854,49,47.2296,102,35.6006,228,70.4319,203,8.4495,113,30.5017,280,37.8009,268,53.2484,145,46.2324,36,0.0879,148,0.0957,281,4.1
2016,UC Irvine,49.2877,144,36.7150,71,68.1690,246,13.4498,23,41.5653,4,33.1599,95,73.0663,322,6.5527,11,30.6667,275,36.8825,236,58.3696,46,63.3416,346,0.0853,185,0.0792,94,-2.5
2016,California,51.0938,76,36.2519,101,65.6328,318,10.8755,82,41.4501,2,34.7249,171,70.8725,231,7.8125,61,33.7131,219,26.4957,4,48.0899,269,46.7681,45,0.0592,341,0.0733,36,17.1
2016,IUPUI,45.5766,288,33.3333,237,70.9059,136,5.9738,313,51.3093,273,33.7687,126,70.6140,217,10.9795,309,29.6667,301,30.4892,27,44.6358,327,45.6683,26,0.0947,90,0.1048,326,15.4
2016,Iowa St.,56.6738,4,38.6544,21,70.1599,161,9.7931,127,49.5172,207,33.5000,109,68.7500,108,7.1378,26,35.1088,180,35.5556,179,53.0819,149,50.6085,130,0.0862,169,0.0767,63,1.9
2016,UNC Wilmington,51.0285,78,34.4288,178,70.4579,151,10.6934,92,46.1153,69,33.8912,133,70.7792,223,8.3070,102,33.5786,224,28.5373,11,47.0520,290,46.7787,46,0.0958,85,0.0696,21,20.9
2016,Ohio,52.2575,47,38.2038,34,75.3783,19,9.1374,162,47.0760,96,36.3768,268,73.4783,330,7.4415,39,38.4140,96,33.5277,104,52.0879,171,44.5810,17,0.0642,328,0.0862,183,12.3
2016,USC Upstate,48.4134,189,35.6618,127,64.2436,333,8.0426,213,53.1008,324,38.1180,326,70.2303,190,7.4343,38,33.0298,232,37.7939,267,55.6319,92,59.2122,322,0.0649,324,0.0966,290,-4.0
2016,Davidson,51.1416,74,35.4503,137,76.3407,12,7.6570,236,52.2205,303,34.3478,153,70.5401,212,9.4977,214,44.1611,20,34.5691,140,55.0173,103,48.4222,79,0.0638,331,0.0774,70,5.4
2016,San Diego St.,46.3433,262,32.5688,265,68.3962,232,14.9582,4,41.6097,5,29.3706,2,72.6845,313,9.9254,246,32.7984,237,35.1870,165,46.1631,305,48.8127,86,0.0820,213,0.0890,218,6.9
2016,UCF,50.1481,108,31.7972,296,68.6591,225,11.2440,69,46.4115,78,32.3398,55,68.7371,107,9.0819,166,39.1226,76,34.8571,151,53.0070,151,55.0688,253,0.0663,316,0.1084,335,-2.9
2016,Illinois,47.5183,223,36.2565,100,74.6293,34,5.2419,333,50.9677,262,38.5511,334,71.9101,277,10.0895,255,38.3342,98,38.4004,280,53.6585,139,54.0860,227,0.0832,207,0.0707,25,1.6
2016,San Jose St.,48.2068,200,29.7638,337,64.9180,328,10.1049,118,47.8551,127,35.3612,212,68.8503,115,8.8608,150,40.1137,63,33.3968,101,58.8235,43,52.4709,180,0.0791,239,0.0867,189,10.4
2016,Kennesaw St.,47.1545,236,35.0622,153,69.6864,177,8.1688,210,54.0395,338,34.4652,159,68.5714,96,8.0488,77,28.1542,323,34.5860,141,46.0614,308,49.8137,108,0.0970,76,0.0965,288,4.9
2016,Florida,48.8727,165,31.8912,294,64.7740,330,10.6993,91,44.4056,29,34.3152,151,67.8191,63,9.0909,168,37.0421,130,32.1954,70,51.7204,185,47.5806,59,0.0929,100,0.0759,55,10.6
2016,Pacific,49.3392,142,32.2034,280,67.2694,274,7.0485,275,47.2467,105,36.6224,277,70.4385,205,9.5815,218,36.9006,136,36.7247,232,51.0501,200,53.6977,209,0.0590,344,0.0852,167,7.0
2016,Kentucky,52.8658,30,36.6366,74,69.0037,211,14.1201,14,42.7012,11,32.6299,68,70.2002,189,7.4848,40,30.9912,273,29.5869,18,49.8054,232,40.3869,1,0.0829,210,0.0628,4,16.8
2016,Central Michigan,50.7903,87,35.2096,146,73.3209,53,6.5502,296,50.6550,252,34.4316,158,70.2922,196,8.2192,93,46.8049,8,34.6461,145,51.1598,198,48.4157,78,0.0690,304,0.0641,8,6.0
2016,Texas,48.4596,185,34.0675,202,66.6218,298,11.5602,59,45.7559,61,34.4884,160,69.8727,165,8.9092,155,36.1849,156,32.8812,91,46.3145,299,47.0968,53,0.0757,266,0.0671,16,9.4
2016,Old Dominion,48.7345,172,30.1136,331,68.1621,247,11.7739,51,44.4270,31,31.5143,33,71.5877,262,7.1218,24,23.7090,351,36.5222,223,51.1651,197,50.0627,113,0.0921,111,0.0671,15,6.6
2016,Georgia St.,47.1243,237,34.8259,159,69.3694,191,9.6065,140,46.9907,94,32.8283,78,73.2558,325,7.8850,65,27.1622,333,40.7407,326,50.1543,220,58.4027,313,0.0988,66,0.0831,142,0.5
2016,Cal St. Fullerton,44.4015,326,33.3333,237,69.2754,196,3.8767,351,48.1113,137,36.6288,278,73.3333,327,10.7143,292,34.3889,202,38.0160,274,42.9017,337,58.1690,305,0.0697,302,0.0773,68,0.1
2016,Cornell,46.9729,241,34.1426,193,65.3257,324,9.3985,152,49.7180,216,36.4250,269,74.1990,343,10.7516,294,40.7545,58,35.7876,192,42.5185,343,60.4027,333,0.1030,47,0.0742,41,-2.3
2016,Tulsa,51.1036,75,32.6379,262,67.6230,264,7.7594,229,44.9869,44,35.8631,244,75.0397,346,9.1681,174,36.2899,150,36.9434,240,52.9842,152,50.8587,138,0.0973,74,0.0761,57,5.0
2016,Eastern Washington,55.4205,9,38.4168,24,68.6275,228,8.7472,185,53.2987,328,37.3757,308,69.4722,138,11.0436,311,46.5330,10,27.1598,6,45.4960,315,51.8192,164,0.0758,263,0.0816,122,12.5
2016,High Point,49.8353,122,38.1898,35,76.0274,13,7.6768,234,53.3333,329,34.7403,172,70.7129,220,8.7315,139,27.1746,332,38.3562,278,54.3702,122,46.2264,35,0.1103,21,0.0790,88,4.7
2016,Wisconsin,46.5504,255,34.9085,157,70.3297,155,8.6364,192,44.8485,42,37.3606,306,70.9936,237,9.1990,179,34.2201,208,28.9559,14,49.0196,250,46.7844,47,0.0910,119,0.0843,158,14.2
2016,Saint Mary's,56.4401,5,40.9605,6,68.8091,218,8.8753,178,44.8355,41,32.6700,70,68.0435,76,7.7818,57,38.7733,87,31.5707,48,61.0206,25,46.8710,50,0.0773,258,0.0716,30,8.1
2016,Austin Peay,50.9653,82,34.6600,169,67.0404,284,7.3804,255,53.2847,327,36.4428,270,70.8464,227,7.8764,64,31.7703,257,39.4698,304,49.5972,236,53.1579,197,0.0970,77,0.1015,316,-0.5
2016,Charleston Southern,49.3671,141,33.8462,214,61.2903,346,5.5974,325,52.6372,311,37.3970,310,71.8480,276,12.5432,345,45.1389,13,39.5182,305,47.6900,277,52.7933,188,0.0683,308,0.0811,117,4.0
2016,Drake,47.1607,234,38.2084,33,72.9831,63,5.0804,335,49.6190,213,37.7460,318,70.2448,191,12.3195,341,34.4893,200,32.1264,67,51.3591,191,46.1731,33,0.0545,348,0.0920,252,10.0
2016,Norfolk St.,46.7076,251,34.7305,165,78.1041,3,14.3744,9,46.0515,66,38.0466,324,72.3684,299,10.0966,256,36.9673,134,37.8378,270,51.0471,201,58.9744,320,0.0821,212,0.0608,1,-1.7
2016,Nicholls St.,47.6504,217,30.8544,315,65.6934,317,11.8160,48,49.3259,199,35.9191,248,70.7880,224,11.1842,315,37.2642,122,31.9849,60,54.2735,124,53.7725,216,0.0908,122,0.1147,346,5.9
2016,Arkansas Pine Bluff,44.6970,320,30.3303,328,61.0790,347,10.7517,89,49.5629,210,32.3160,54,70.9748,234,9.3750,200,38.6760,89,32.7454,85,47.0326,291,59.0361,321,0.1086,27,0.1253,351,5.1
2016,Mercer,48.4536,186,35.2531,145,74.1990,38,7.2349,263,44.6977,38,36.0097,252,71.7608,273,10.7851,296,31.2432,264,44.8935,349,57.0726,65,57.9652,302,0.0751,270,0.1004,307,-6.6
2016,Utah Valley,46.2810,264,34.5808,171,72.5664,77,7.1605,270,50.2881,242,32.6000,64,69.6594,148,9.1942,177,40.8313,56,29.1545,15,55.6701,90,51.8088,163,0.0750,271,0.0854,170,10.8
2016,LIU Brooklyn,49.4540,137,29.6849,338,71.4103,119,6.8504,285,48.8189,171,37.0307,295,70.1133,179,8.1903,88,31.9894,252,31.5733,49,53.1365,147,55.0777,255,0.1039,41,0.0790,89,6.8
2016,Binghamton,45.1232,304,28.5476,345,68.1507,249,6.3611,299,49.0178,184,33.6634,117,69.2708,131,8.2759,97,37.1128,127,36.1791,206,52.9412,154,54.5330,237,0.0793,237,0.1039,323,4.3
2016,West Virginia,50.3084,104,32.5039,268,67.2840,273,8.5243,199,47.6627,119,33.1190,93,71.4135,256,8.7731,142,30.5899,278,36.3106,212,54.0827,130,51.1019,149,0.1376,1,0.0983,299,16.5
2016,American,47.6503,218,34.0909,199,69.6391,182,6.3014,304,53.6986,333,31.0782,20,66.7197,28,8.1967,89,38.4667,93,30.1658,22,55.1506,100,49.2517,99,0.0908,121,0.1161,348,14.0
2016,North Carolina A&T,44.7619,318,31.7512,298,71.2538,123,7.2349,263,51.7344,290,33.7500,124,67.5418,58,8.3117,103,34.5980,197,41.6426,335,45.0070,322,59.6078,326,0.0721,291,0.0837,150,-1.6
2016,Montana St.,47.1837,231,37.1613,57,68.9474,213,5.6075,324,53.3645,331,36.5000,273,68.1759,83,10.7110,291,41.7115,47,35.9281,199,47.3091,284,49.2405,98,0.0696,303,0.0819,125,10.7
2016,Vanderbilt,50.1288,109,38.2353,28,69.4779,188,12.8987,30,42.5939,10,29.4212,3,67.7143,60,8.6695,131,37.9989,107,30.5952,31,56.8261,69,43.7500,14,0.0604,340,0.0804,108,12.4
2016,USC,49.4134,139,38.6628,20,67.6903,261,12.4742,38,46.5886,84,32.4607,61,70.3349,198,9.3168,194,32.1947,248,34.4921,138,51.1202,199,50.7576,135,0.0859,173,0.0783,76,2.0
2016,Missouri,47.5662,220,30.9735,314,70.7849,140,7.4380,251,48.0257,130,33.6182,113,69.5890,144,11.3578,321,32.5461,241,39.1960,296,49.5902,237,56.3900,279,0.0788,240,0.0839,153,0.6
2016,BYU,50.1714,107,38.4067,25,69.3350,192,11.2491,68,47.0416,95,33.6527,115,71.8350,275,9.1844,176,36.5652,145,37.8857,271,55.5450,94,53.8378,220,0.0928,101,0.0749,47,3.5
2016,Northern Kentucky,48.5859,178,35.3038,143,67.7355,260,7.1691,269,47.8860,128,36.8217,285,74.0849,337,10.6061,287,38.0863,105,32.1696,69,56.8966,67,52.8833,190,0.0644,327,0.0981,298,9.3
2016,Western Kentucky,51.5397,61,36.3025,95,70.3448,154,9.3133,157,50.4341,245,37.2662,303,65.9864,12,7.6175,46,32.5314,242,35.4230,174,49.6479,234,51.8931,166,0.0591,342,0.0913,246,2.3
2016,Buffalo,48.9764,161,33.6884,221,70.9869,130,8.8347,181,48.8195,172,34.3407,152,71.7250,267,8.8976,154,37.1598,126,35.6688,186,48.2286,265,50.6173,132,0.0911,118,0.0790,90,6.8
2016,Virginia,52.5942,38,40.2154,10,75.2381,21,10.1536,113,46.2457,71,34.7120,170,70.1783,185,5.8991,6,28.3605,322,36.6144,226,57.1577,63,47.6190,61,0.0872,156,0.0872,191,9.2
2016,Lafayette,47.8992,209,36.5127,78,69.1470,204,5.9025,315,52.5235,309,35.7250,236,72.4031,302,9.1503,173,38.5189,92,36.3983,216,54.8813,106,52.7550,186,0.0794,236,0.0887,211,2.3
2016,Southeastern Louisiana,49.1480,152,36.4686,82,63.9498,338,7.4573,248,49.5058,206,37.5371,314,65.9546,10,10.7623,295,35.2121,175,37.7168,266,56.0468,83,59.4527,325,0.0876,150,0.0945,270,-1.5
2016,Chattanooga,50.6885,93,35.6406,128,73.4987,47,13.0730,26,50.5093,248,33.7349,122,67.4868,55,10.9294,306,36.8821,139,36.0478,203,54.8736,107,50.3053,117,0.1078,32,0.0917,249,5.3
2016,Elon,52.5202,42,33.9461,207,66.6667,295,5.0781,336,49.1406,193,35.2531,203,67.0436,39,12.5000,344,45.1327,14,30.9228,36,56.1404,79,44.8857,19,0.0712,295,0.0871,190,11.5
2016,Gonzaga,54.3495,16,37.8303,42,75.7925,15,7.6707,235,44.4053,28,30.3468,10,70.3704,200,8.0062,72,35.6293,163,32.7496,87,49.8978,230,43.5196,10,0.0743,278,0.0847,164,10.7
2016,La Salle,45.4042,295,33.6032,223,66.7323,294,7.9482,216,51.1091,267,38.0795,325,73.4694,329,13.3998,351,45.0730,16,35.8244,193,57.2079,61,57.5990,296,0.0998,62,0.0853,168,-0.6
2016,Kansas,52.6829,33,41.3448,5,71.3244,122,10.5007,100,43.3936,18,32.4675,62,72.3270,298,8.6411,128,32.7554,238,32.5199,81,54.7368,113,47.4676,58,0.0938,93,0.0927,255,12.0
2016,Washington St.,50.2521,105,34.5560,173,71.4286,117,10.1976,110,48.2213,141,35.8524,242,73.5080,331,7.8151,62,30.3279,282,31.0251,38,52.7671,160,45.5774,23,0.0680,309,0.0936,264,12.8
2016,Colorado St.,46.5878,253,36.1905,104,71.7762,104,6.4407,298,51.2712,272,35.4111,219,72.3781,300,9.2812,186,43.3213,27,38.9866,290,51.3480,192,51.2615,152,0.0519,350,0.0860,180,3.5
2016,SIU Edwardsville,44.4030,325,30.4432,323,70.3578,152,10.5164,98,50.0469,229,37.1550,300,70.6667,218,9.1418,172,32.6210,240,30.6641,32,47.7918,273,53.6723,208,0.0721,290,0.0836,148,10.6
2016,Campbell,50.7182,91,31.7487,299,71.8447,101,5.9903,312,52.0773,299,37.7551,319,68.1667,80,8.2873,99,39.4244,70,32.1311,68,43.8080,335,46.5470,41,0.0942,91,0.0810,116,13.7
2016,UMass Lowell,53.2258,25,36.1502,107,67.8967,255,6.0688,309,53.8949,335,37.1048,297,71.1450,242,8.3669,106,39.1784,74,35.2493,170,52.8327,158,48.6553,82,0.0923,109,0.1119,343,7.4
2016,Florida St.,52.1117,50,34.1085,197,69.5201,186,11.1378,72,48.8782,175,36.1528,256,68.8187,113,7.3729,35,31.5867,261,37.0015,244,47.7848,274,51.0857,148,0.0990,65,0.0733,37,5.9
2016,Youngstown St.,45.5429,291,36.9760,61,71.3781,120,5.9984,310,54.5383,343,34.6424,167,69.3624,135,8.1848,87,35.1209,178,36.0101,200,53.1520,146,56.8230,283,0.0796,233,0.0810,115,-1.9
2016,Southern,47.5713,219,33.7591,218,67.4253,268,9.1225,163,47.6977,121,32.1101,49,66.8056,33,7.7872,60,29.7019,300,36.2327,208,41.1471,346,49.4071,103,0.1043,39,0.0749,49,7.3
2016,Abilene Christian,48.3633,191,36.3458,90,70.6985,146,6.3462,300,54.2308,339,36.9193,288,70.9199,233,9.3981,202,34.9588,188,28.2264,9,54.1213,127,48.5315,81,0.0964,80,0.0731,35,19.8
2016,Longwood,49.8227,124,34.8718,158,70.3578,152,7.5433,242,51.5800,286,38.2470,330,72.9430,321,7.7128,51,34.1506,212,43.4256,345,48.4334,258,58.1864,307,0.0867,162,0.1043,325,-4.4
2016,George Mason,45.7275,282,29.2020,341,67.0769,282,9.3333,156,45.9608,64,35.3372,210,71.2095,245,9.5458,217,31.1970,265,34.8493,149,42.8198,338,49.0931,94,0.0421,351,0.0802,102,6.2
2016,South Florida,46.2149,267,28.6022,344,66.0131,309,14.1707,12,46.8599,90,31.9293,40,68.6080,99,7.6424,47,25.1080,347,37.2093,255,42.7649,339,60.5875,334,0.0677,311,0.1151,347,-5.5
2016,Portland St.,52.7498,32,31.5011,306,65.8863,311,8.5619,194,51.3716,277,38.3212,332,69.7391,152,5.7320,3,26.8141,336,31.2964,45,57.5904,54,50.6039,128,0.1145,16,0.0946,271,8.1
2016,Boston University,50.9910,80,36.1111,108,71.5339,112,10.1297,116,50.0000,226,33.2873,98,68.4766,93,7.8378,63,39.3443,72,36.9765,242,51.6949,186,55.0117,251,0.0853,182,0.0901,231,2.6
2016,Marist,48.1256,203,34.1598,191,73.3333,52,7.0252,276,51.6045,287,38.2022,329,70.1538,184,8.9159,157,42.3818,37,35.0788,159,48.4094,259,53.7815,218,0.0655,321,0.0912,243,3.5
2016,Mississippi St.,52.6094,37,33.3828,236,72.4954,83,10.9555,79,47.5288,111,34.3499,154,69.0691,122,9.2593,184,36.1976,155,33.9140,116,50.7059,209,48.9254,88,0.0924,108,0.0897,227,6.1
